event_id,state,latitude,longitude
usc000tbpc,Oklahoma,36.1487,-97.011
ismpkansas70062218,Oklahoma,36.9595,-97.7081667
usc000tbph,Oklahoma,36.1129,-97.015
ismpkansas70062238,Kansas,37.2465,-98.0323333
ismpkansas70062248,Kansas,37.0736667,-97.7098333
usc000tb7g,Oklahoma,36.8885,-98.2399
usc000tb7y,Texas,32.8438,-96.9034
usc000tb88,Oklahoma,36.3524,-97.3807
ismpkansas70062313,Kansas,37.0726667,-97.7106667
usc000tcyb,Kansas,36.9701,-97.707
usc000tcyt,Oklahoma,35.8022,-97.1275
ismpkansas70062338,Kansas,37.1981667,-97.8851667
ismpkansas70062348,Kansas,37.0726667,-97.715
ismpkansas70062358,Kansas,37.1976667,-97.8856667
usc000tb8y,Oklahoma,36.7301,-98.3055
ismpkansas70062413,Kansas,37.1983333,-97.8856667
ismpkansas70062428,Kansas,37.1978333,-97.8856667
ismpkansas70062418,Kansas,37.2458333,-98.0223333
ismpkansas70062433,Kansas,37.2465,-98.0298333
ismpkansas70062438,Kansas,37.198,-97.885
ismpkansas70062448,Kansas,37.1976667,-97.8858333
usc000tbxg,Oklahoma,35.8101,-97.4416
ismpkansas70062483,Kansas,37.1615,-98.0211667
usc000tbar,Oklahoma,36.2859,-96.8989
ismpkansas70062488,Kansas,37.2445,-98.0273333
ismpkansas70062498,Kansas,37.1983333,-97.8855
ismpkansas70062503,Kansas,37.2465,-98.0308333
usc000tbx3,Oklahoma,35.8113,-97.4381
usc000tbx2,Oklahoma,35.8083,-97.4308
ismpkansas70062513,Kansas,37.06,-98.0578333
nm60002303,Arkansas,35.5164,-92.4438
nm60002308,Arkansas,35.4613,-92.0678
ismpkansas70062523,Kansas,37.2461667,-98.0308333
usc000tbw9,Oklahoma,36.5228,-98.4514
usc000tbe1,Oklahoma,36.9159,-97.7227
usc000tbw1,Kansas,36.9334,-97.4898
usc000tbeh,Oklahoma,36.8466,-97.8137
usc000tbfj,Oklahoma,36.6592,-97.6265
usc000tbft,Oklahoma,35.8016,-97.5705
usc000tbgq,Oklahoma,36.853,-98.2769
ismpkansas70062973,Kansas,37.1931667,-97.9025
ismpkansas70062978,Kansas,37.1928333,-97.9041667
ismpkansas70062993,Kansas,37.1075,-97.984
usc000tbi4,Oklahoma,35.8129,-97.4246
usc000tbvd,Oklahoma,35.8184,-97.4281
usc000tbv8,Oklahoma,36.875,-98.1153
ismpkansas70063013,Kansas,37.1971667,-97.885
ismpkansas70063038,Kansas,37.2473333,-98.0311667
ismpkansas70063048,Kansas,37.247,-98.0306667
usc000tblj,Kansas,37.2454,-98.0233
ismpkansas70063058,Kansas,37.2456667,-98.0303333
usc000tcb2,Oklahoma,35.8533,-97.4759
usc000tbus,Oklahoma,36.5737,-97.4278
ismpkansas70063078,Kansas,37.2005,-97.9015
ismpkansas70063088,Kansas,37.0941667,-98.0051667
ismpkansas70063098,Kansas,37.2003333,-97.9015
ismpkansas70063103,Kansas,37.1983333,-97.8876667
ismpkansas70063133,Kansas,37.112,-98.0023333
ismpkansas70063138,Kansas,37.211,-97.9883333
usc000tbnt,Oklahoma,35.8196,-97.4362
usc000tbpb,Oklahoma,36.6694,-97.6188
ismpkansas70063168,Kansas,37.2495,-98.0301667
usc000tcb6,Kansas,37.2381,-98.0504
nm60002403,Arkansas,35.5164,-92.2995
usc000tbtm,Oklahoma,36.7411,-98.1117
usc000tbtr,Kansas,37.0214,-98.0891
usc000tbtx,Oklahoma,36.7453,-98.1112
usc000tbut,Oklahoma,36.1517,-96.7472
ismpkansas70063293,Kansas,37.1755,-97.9038333
ismpkansas70063298,Kansas,37.066,-97.8608333
ismpkansas70063303,Kansas,37.199,-97.8873333
ismpkansas70063313,Kansas,37.0705,-97.8606667
ismpkansas70063323,Kansas,37.257,-97.9485
usc000tcbm,Kansas,37.2656,-97.936
usc000tbz7,Oklahoma,36.2611,-97.2623
usc000tcw6,Oklahoma,36.2563,-97.2605
usc000tc8s,Oklahoma,36.2581,-97.2677
usc000tbzv,Oklahoma,36.2603,-97.2616
usc000tc8e,Oklahoma,35.9418,-97.2918
usc000tc6l,Oklahoma,36.4169,-97.3236
usc000tc63,Oklahoma,35.9433,-97.2935
usc000tc60,Oklahoma,35.8118,-97.4224
ismpkansas70063388,Kansas,37.2591667,-97.6495
usc000tc4t,Kansas,36.9367,-98.0064
usc000tc57,Oklahoma,36.2575,-97.2478
usc000tcbs,Texas,32.8487,-96.8883
ismpkansas70063723,Kansas,37.2448333,-98.0338333
usc000ten2,Oklahoma,36.75,-98.104
usc000tc5b,Oklahoma,36.2591,-97.26
ismpkansas70063733,Kansas,37.2591667,-97.9483333
usc000tc6u,Oklahoma,36.2579,-97.2629
usc000tc6f,Oklahoma,36.2605,-97.257
usc000tc78,Oklahoma,36.2637,-97.2751
usc000tcdu,Oklahoma,36.2592,-97.2609
usc000tc74,Oklahoma,36.2542,-97.2645
usc000tc7z,Texas,32.835,-96.9027
ismpkansas70063763,Kansas,37.1986667,-97.8875
ismpkansas70063778,Kansas,37.1988333,-97.8871667
ismpkansas70063768,Kansas,37.1978333,-97.8845
usc000tc8i,Texas,32.8662,-100.8647
usc000tc8v,Oklahoma,36.15,-97.2831
usc000tcfe,Oklahoma,36.6955,-97.8293
usc000tca3,Oklahoma,36.6932,-97.6764
usc000tca0,Oklahoma,36.7418,-98.1038
usc000tca2,New Mexico,36.8765,-104.751
usc000tca7,Texas,32.847,-96.8922
usc000tcag,Texas,32.8085,-96.8962
usc000tcai,Texas,32.8485,-96.9375
usc000tcax,Texas,32.8564,-96.8819
usc000tcay,Texas,32.8588,-96.9174
usc000tcb8,Texas,32.8512,-96.8844
ismpkansas70063828,Kansas,37.2348333,-97.9586667
usc000tceg,Oklahoma,36.8344,-97.8749
usc000tcc6,Texas,32.8417,-96.9131
usc000tcy5,Texas,32.8473,-96.8896
usc000tcdx,Oklahoma,36.7476,-98.1212
usc000tcci,Oklahoma,36.6296,-97.7115
ismpkansas70063913,Kansas,37.2115,-98.0103333
usc000tcdq,Oklahoma,36.6485,-97.7216
usc000tcdk,Texas,32.8367,-96.9063
usc000tce9,Texas,32.8464,-96.9171
usc000tceq,Oklahoma,35.8139,-97.4442
usc000tces,Oklahoma,36.242,-97.3026
usc000tcfw,Oklahoma,35.8173,-97.4291
usc000td62,Oklahoma,36.4373,-98.1216
usc000td1l,Oklahoma,36.8723,-98.1351
usc000td64,Oklahoma,36.286,-96.9046
ismpkansas70064763,Kansas,37.2468333,-98.0365
usc000td7p,Oklahoma,36.0837,-97.5312
usc000td7n,Oklahoma,36.6041,-98.3245
usc000td82,Oklahoma,36.2608,-97.2655
usc000te2m,Texas,32.8408,-96.9143
usc000td6e,Oklahoma,36.9183,-98.8029
usc000te3n,Kansas,37.1094,-98.0085
usc000te2z,Texas,32.8282,-96.9008
usc000td9r,Kansas,36.9385,-98.0033
usc000td9w,Oklahoma,36.7528,-97.5553
usc000te3s,Oklahoma,33.968,-97.299
ismpkansas70064823,Kansas,37.094,-98.0055
usc000te39,Kansas,37.2625,-98.033
usc000tdbw,Oklahoma,35.8071,-97.4098
usc000tdd7,Texas,32.4778,-97.0944
ismpkansas70064843,Kansas,37.1988333,-97.888
ismpkansas70064848,Kansas,37.0638333,-98.0635
usc000te3j,Kansas,37.1927,-98.0219
usc000te2u,Oklahoma,36.5852,-98.4708
usc000te49,Oklahoma,35.8118,-97.4345
usc000tenz,Oklahoma,36.2582,-97.2519
ismpkansas70064918,Kansas,37.2288333,-97.956
usc000tedt,Oklahoma,35.9994,-97.0583
usc000te4p,Oklahoma,35.8143,-97.418
usc000te67,Oklahoma,35.8159,-97.4212
usc000te5e,Oklahoma,36.2419,-97.3048
usc000te65,Oklahoma,35.8148,-97.4131
usc000te6q,Oklahoma,36.2842,-96.9784
usc000te6x,Oklahoma,36.2886,-96.8926
usc000te7j,Texas,32.8418,-96.8936
ismpkansas70065243,Kansas,37.2455,-98.0351667
usc000tepb,Oklahoma,36.1166,-97.0236
ismpkansas70065253,Kansas,37.2456667,-98.0331667
usc000tepg,Oklahoma,36.2641,-97.2697
ismpkansas70065283,Kansas,37.0726667,-97.7161667
ismpkansas70065298,Kansas,37.2946667,-97.5983333
usc000teeu,Oklahoma,35.8136,-97.4153
usc000tef0,Oklahoma,36.2627,-97.2732
usc000tef1,Oklahoma,35.434,-97.0145
usc000tef3,Oklahoma,35.8195,-97.415
usc000tef6,Oklahoma,36.2699,-97.2469
usc000teff,Oklahoma,36.9163,-97.7994
usc000tgk1,Oklahoma,36.5019,-99.0864
usc000tege,Oklahoma,36.4941,-99.0779
usc000tegk,Oklahoma,36.23,-97.57
ismpkansas70065398,Kansas,37.0956667,-98.005
ismpkansas70065403,Kansas,37.0541667,-97.9456667
usc000tei4,Kansas,37.1703,-97.9438
usc000tej2,Colorado,37.1436,-104.8777
ismpkansas70065423,Kansas,37.1096667,-97.986
ismpkansas70065438,Kansas,37.1991667,-97.89
ismpkansas70065448,Kansas,37.1998333,-97.8895
usc000telq,Kansas,37.1966,-97.8925
ismpkansas70065513,Oklahoma,36.9501667,-97.8931667
ismpkansas70065528,Kansas,37.2915,-97.6078333
ismpkansas70065543,Kansas,37.0828333,-97.8896667
ismpkansas70065558,Kansas,37.199,-97.8891667
ismpkansas70065568,Kansas,37.1988333,-97.8866667
usc000tem5,Oklahoma,36.6051,-98.4322
usc000thwi,Oklahoma,36.8192,-98.4862
ismpkansas70065588,Kansas,37.246,-98.0388333
ismpkansas70065603,Kansas,37.199,-97.8881667
usc000thxg,Oklahoma,35.8052,-97.4074
ismpkansas70065658,Kansas,37.1991667,-97.888
ismpkansas70065663,Kansas,37.1993333,-97.8916667
usc000tevs,Oklahoma,36.5958,-97.7535
usc000tiaq,Oklahoma,36.5976,-97.7538
usc000temr,Oklahoma,35.805,-97.4063
ismpkansas70065698,Kansas,37.1995,-97.8898333
ismpkansas70065718,Kansas,37.1995,-97.8893333
usc000teux,Oklahoma,36.3608,-97.4518
ismpkansas70065773,Kansas,37.1935,-97.8828333
usc000teq7,Oklahoma,36.0578,-97.513
usc000ter3,Texas,32.8175,-96.8769
ismpkansas70065803,Kansas,37.1996667,-97.8896667
usc000teup,Oklahoma,36.7885,-97.7679
usc000tetn,Oklahoma,36.743,-98.131
usc000terd,Oklahoma,36.0562,-97.5129
ismpkansas70065828,Kansas,37.2321667,-97.9495
ismpkansas70065843,Kansas,37.1391667,-97.729
ismpkansas70066013,Kansas,37.2008333,-97.902
usc000tet8,Oklahoma,36.1462,-97.0066
usc000tetm,Oklahoma,36.2593,-97.2478
usc000tex7,Oklahoma,35.8147,-97.4394
usc000texs,Oklahoma,36.2742,-97.2518
ismpkansas70066058,Kansas,37.2558333,-97.8653333
usc000tezc,Oklahoma,36.2674,-97.0173
usc000tf28,Oklahoma,35.8092,-97.42
usc000tf1e,Oklahoma,36.6472,-97.6007
usc000tf2l,Oklahoma,35.8755,-97.2394
ismpkansas70066153,Kansas,37.1013333,-97.6631667
usc000tf80,Oklahoma,36.8825,-98.2098
ismpkansas70066188,Kansas,37.2223333,-97.9673333
usc000tf5f,Oklahoma,36.8175,-97.7066
ismpkansas70066193,Kansas,37.1001667,-97.6656667
usc000tf7s,Oklahoma,36.3318,-97.5183
usc000tf74,Kansas,36.9483,-97.6217
usc000tf78,Oklahoma,36.8222,-97.7067
ismpkansas70066313,Kansas,37.2076667,-97.873
usc000tf85,Oklahoma,36.2254,-97.5693
usc000tfaf,Oklahoma,36.8955,-98.2869
usc000tfa3,Oklahoma,35.739,-97.3875
usc000tfbd,Kansas,36.9529,-97.617
usc000tff7,Oklahoma,36.0049,-97.0632
usc000tfdb,Kansas,36.9479,-97.6216
usc000tfsb,Oklahoma,36.3311,-97.519
usc000tfds,Oklahoma,35.8073,-97.4139
usc000tff8,Oklahoma,36.7553,-97.5572
usc000tfgh,Oklahoma,36.1217,-97.2485
usc000tfh3,Oklahoma,35.8085,-97.4146
usc000tfh9,Oklahoma,36.7537,-97.5552
usc000tfhw,Oklahoma,36.3318,-97.516
usc000tfr9,Oklahoma,36.8583,-97.3856
usc000tfit,Oklahoma,36.7276,-98.3125
ismpkansas70066523,Kansas,37.2221667,-97.9681667
usc000tfk0,Oklahoma,36.3621,-97.451
usc000tfmy,Oklahoma,36.3334,-97.5129
ismpkansas70066558,Kansas,37.199,-97.8898333
ismpkansas70066568,Kansas,37.2,-97.8898333
ismpkansas70066583,Kansas,37.2353333,-97.9691667
ismpkansas70066608,Kansas,37.2516667,-97.6531667
usc000tfmm,Oklahoma,36.7143,-97.8708
ismpkansas70066628,Kansas,37.251,-97.6516667
ismpkansas70066643,Kansas,37.1998333,-97.8898333
usc000tfmp,Oklahoma,36.7128,-97.8802
usc000tfrx,Oklahoma,35.8765,-97.2447
usc000tfw5,Texas,32.8396,-96.8998
ismpkansas70066683,Kansas,37.0403333,-97.8463333
usc000tgac,Oklahoma,35.8168,-97.4248
usc000tfyb,Kansas,36.9518,-97.6158
usc000tg6p,Oklahoma,35.815,-97.4241
usc000tfyf,Oklahoma,35.8124,-97.4467
usc000tfyh,Oklahoma,36.3294,-97.5209
usc000tfyj,Oklahoma,36.5308,-97.7799
usc000tfyn,Oklahoma,36.715,-97.8734
usc000tg1d,Oklahoma,35.8142,-97.448
usc000tg1z,Oklahoma,36.4546,-97.7349
usc000tg1l,Kansas,36.9295,-98.0248
usc000tg1m,Kansas,36.9293,-98.021
usc000tg73,Kansas,37.2102,-97.5941
usc000tg1w,Kansas,37.0535,-97.9016
usc000tg6t,Oklahoma,36.2557,-95.7916
usc000tg6c,Oklahoma,36.3222,-97.5349
usc000tg6h,Oklahoma,35.816,-97.4511
ismpkansas70066908,Kansas,37.0515,-97.9141667
usc000tg6m,Kansas,36.9524,-97.6149
ismpkansas70066923,Kansas,37.1915,-97.9035
usc000tg88,Oklahoma,36.3212,-97.5387
usc000tg9c,Kansas,36.9542,-97.6158
usc000tgam,Oklahoma,35.816,-97.439
usc000tgb2,Oklahoma,36.7968,-98.1908
usc000tiq3,Oklahoma,36.8224,-97.7084
usc000tir4,Oklahoma,36.0191,-97.6031
ismpkansas70067033,Kansas,37.0518333,-97.9111667
ismpkansas70067048,Kansas,37.0516667,-97.9111667
nm60002703,Arkansas,35.5,-92.4345
usc000tgbn,Oklahoma,35.8155,-97.4399
usc000tgce,Oklahoma,36.9377,-97.9071
ismpkansas70067083,Kansas,37.0728333,-98.016
usc000tglu,Oklahoma,35.8187,-97.4331
ismpkansas70067088,Kansas,37.2471667,-97.6508333
usc000tgdp,Oklahoma,36.4888,-99.0853
usc000tgha,Oklahoma,36.7013,-97.6317
usc000tgjf,Oklahoma,36.6008,-97.6156
ismpkansas70067158,Kansas,37.2461667,-97.9045
ismpkansas70067183,Kansas,37.257,-97.636
usc000tgla,Oklahoma,36.3264,-97.5325
usc000tgmf,Oklahoma,35.7089,-97.1161
ismpkansas70067198,Kansas,37.2021667,-98.0328333
usc000tgmg,Oklahoma,36.6032,-97.6125
usc000tgns,Kansas,36.93,-98.0313
usc000tgpe,Oklahoma,36.603,-98.2171
ismpkansas70067293,Oklahoma,36.997,-97.9535
ismpkansas70067303,Kansas,37.0723333,-98.0148333
usc000tgs3,Oklahoma,36.2888,-96.8061
usc000tgv8,Oklahoma,35.8936,-97.2665
usc000tgvx,Texas,32.852,-96.9378
ismpkansas70067358,Kansas,37.0525,-97.9126667
usc000tgxs,Oklahoma,36.7989,-98.2708
usc000tgxv,Kansas,36.9536,-97.6148
ismpkansas70067423,Oklahoma,36.9703333,-97.8546667
ismpkansas70067428,Kansas,37.0733333,-97.7116667
usc000tgyx,Oklahoma,36.7234,-97.8273
usc000tgz2,Oklahoma,36.7248,-97.8326
ismpkansas70067448,Kansas,37.0736667,-97.7131667
usc000th1l,Oklahoma,36.9745,-97.8559
ismpkansas70067488,Kansas,37.2418333,-97.8851667
ismpkansas70067508,Kansas,37.2003333,-97.8915
usc000th1v,Oklahoma,36.8175,-97.709
usc000th2f,Oklahoma,36.2656,-97.2744
ismpkansas70067558,Oklahoma,36.9931667,-97.9593333
usc000thnh,Oklahoma,35.6832,-97.0621
ismpkansas70067568,Oklahoma,36.971,-97.8558333
usc000th2x,Oklahoma,36.9744,-97.859
usc000th34,Kansas,36.9495,-97.6166
ismpkansas70067633,Kansas,37.2466667,-97.905
usc000th35,Kansas,37.2146,-97.8723
usc000th3e,Oklahoma,36.8025,-98.1959
usc000th65,Oklahoma,35.8204,-97.4485
ismpkansas70067738,Kansas,37.1958333,-97.8845
usc000thnl,Oklahoma,36.3005,-96.8749
ismpkansas70067753,Kansas,37.1998333,-97.8851667
ismpkansas70067763,Kansas,37.0916667,-97.8438333
usc000thnf,Oklahoma,36.2579,-97.2797
usc000thn0,Oklahoma,35.8084,-97.4169
ismpkansas70067788,Kansas,37.1991667,-97.8886667
usc000th61,Oklahoma,36.2908,-96.811
usc000thke,Oklahoma,35.8204,-97.4389
ismpkansas70067863,Kansas,37.199,-97.8866667
usc000th93,Oklahoma,36.4219,-97.291
ismpkansas70067893,Kansas,37.2518333,-97.6525
usc000thas,Oklahoma,36.2881,-96.8017
ismpkansas70067963,Kansas,37.2498333,-97.6523333
usc000thch,Oklahoma,36.8046,-98.1662
usc000thim,Kansas,36.9373,-97.6082
usc000thgu,Oklahoma,36.7201,-97.8262
usc000thdg,Kansas,37.4451,-97.9728
usc000thha,Kansas,36.9494,-97.6224
ismpkansas70068043,Kansas,37.1995,-97.8898333
nm60086066,Arkansas,35.4862,-92.5407
ismpkansas70068073,Kansas,37.0913333,-97.844
usc000thgf,New Mexico,36.8765,-105.0072
usc000thgg,Texas,32.8492,-96.9152
usc000thgr,Kansas,36.9395,-97.6179
usc000thki,Texas,32.8615,-96.9093
nm60002908,Arkansas,35.3197,-92.4755
usc000thky,Texas,32.8221,-96.9055
usc000thmp,Texas,32.8536,-96.9029
usc000ti0s,Texas,32.8526,-96.9265
ismpkansas70068168,Kansas,37.0725,-97.7101667
usc000tstv,Oklahoma,36.7224,-97.8297
nm60003003,Arkansas,35.3235,-92.4665
ismpkansas70068353,Kansas,37.2005,-97.8928333
ismpkansas70068438,Kansas,37.1638333,-97.8061667
ismpkansas70068498,Kansas,37.0925,-97.8431667
ismpkansas70068518,Oklahoma,36.9658333,-97.857
usc000tifi,Oklahoma,36.3162,-96.7961
ismpkansas70068618,Kansas,37.2578333,-97.9495
usc000ti3i,Kansas,36.9312,-97.6441
usc000tif4,Oklahoma,36.3291,-96.845
usc000ti4f,Oklahoma,36.1299,-97.2733
usc000ti4j,Kansas,36.9417,-97.6428
ismpkansas70068658,Kansas,37.2005,-97.8936667
usc000tiea,Kansas,36.8962,-97.5785
usc000tidk,Oklahoma,36.4734,-97.1544
usc000tiam,Oklahoma,36.3162,-96.7892
usc000tia6,Oklahoma,36.6269,-97.7155
usc000ti9z,Oklahoma,35.5758,-97.2818
ismpkansas70068723,Kansas,37.2066667,-97.9856667
ismpkansas70068733,Kansas,37.092,-97.8455
ismpkansas70068748,Kansas,37.075,-97.9916667
ismpkansas70068773,Kansas,37.1768333,-97.8841667
usc000tieb,Oklahoma,35.8183,-97.4435
usc000tih5,Kansas,36.9473,-97.6238
ismpkansas70068813,Kansas,37.0741667,-97.7095
ismpkansas70068823,Kansas,37.134,-98.0091667
usc000tihz,Kansas,37.0946,-97.6561
ismpkansas70068843,Kansas,37.1016667,-97.6598333
ismpkansas70068848,Kansas,37.1023333,-97.6558333
ismpkansas70068853,Kansas,37.1018333,-97.6628333
usc000tiqq,Oklahoma,36.1271,-97.2753
nm60003308,Arkansas,36.0763,-91.3337
usc000tj07,Kansas,37.0974,-97.6435
ismpkansas70068873,Kansas,37.1385,-98.0048333
ismpkansas70068973,Kansas,37.1015,-97.6601667
ismpkansas70068983,Kansas,37.1008333,-97.6611667
ismpkansas70069008,Kansas,37.2003333,-97.8908333
usc000tiqy,Texas,32.8904,-96.8967
usc000tipv,Kansas,36.9504,-97.6201
ismpkansas70069053,Kansas,37.1986667,-97.8866667
usc000tizv,Oklahoma,35.79,-97.3709
usc000tiqb,Oklahoma,36.8592,-98.0332
usc000tir2,Oklahoma,36.6544,-97.6395
ismpkansas70069128,Kansas,37.1658333,-97.805
ismpkansas70069168,Kansas,37.1013333,-97.6671667
usc000tiry,Oklahoma,36.367,-98.057
ismpkansas70069188,Kansas,37.1996667,-97.8906667
usc000tis5,Oklahoma,36.232,-97.5925
nm60003403,Arkansas,36.0723,-91.3242
usc000tit4,Oklahoma,36.8067,-98.3602
usc000tit9,Oklahoma,36.8091,-98.3551
usc000titx,Oklahoma,36.8215,-97.7019
usc000tiuw,Oklahoma,36.7962,-98.1858
ismpkansas70069503,Kansas,37.2465,-97.9051667
usc000tivb,Kansas,37.0954,-97.7461
ismpkansas70069538,Kansas,37.2498333,-97.6576667
ismpkansas70069533,Kansas,37.1388333,-97.7338333
ismpkansas70069543,Kansas,37.0986667,-97.6521667
ismpkansas70108003,Kansas,37.101,-97.6503333
usc000tiw7,Oklahoma,36.1268,-97.2785
usc000tiwr,Kansas,36.9524,-97.6149
usc000tiwz,Oklahoma,36.6007,-97.7463
ismpkansas70069598,Kansas,37.101,-97.6513333
ismpkansas70069608,Kansas,37.1026667,-97.6643333
ismpkansas70069613,Kansas,37.2458333,-98.023
ismpkansas70069713,Kansas,37.2343333,-97.9686667
usc000tj0r,Oklahoma,36.2612,-97.2663
usc000tj16,Oklahoma,36.2309,-97.5771
usc000tj2d,Oklahoma,36.258,-97.27
usc000tj2c,Oklahoma,35.8075,-97.4086
usc000tj2s,Texas,32.8299,-100.8395
usc000tj2r,Oklahoma,35.8067,-97.4109
nm60003503,Arkansas,35.3265,-92.5455
usc000tj3t,Oklahoma,36.1927,-97.4256
ismpkansas70069893,Kansas,37.0831667,-97.649
ismpkansas70069903,Kansas,37.2013333,-97.8931667
ismpkansas70075373,Kansas,37.2005,-97.891
usc000tj58,Kansas,36.9564,-97.6097
usb000tizd,Kansas,36.943,-97.623
usc000tj71,Oklahoma,36.1211,-97.2887
usc000tj7a,Oklahoma,36.8479,-97.7016
usc000tud3,Oklahoma,36.8419,-97.7014
usc000tud6,Oklahoma,36.8573,-98.2246
usb000tigy,Oklahoma,35.8082,-97.4173
usc000tud9,Oklahoma,36.8455,-97.7016
usc000tudm,Oklahoma,36.0428,-97.5103
usc000tudw,Oklahoma,36.0409,-97.5133
usb000tihz,Oklahoma,36.5572,-98.6461
usc000tudz,Oklahoma,35.812,-97.4278
usb000tiie,Oklahoma,35.8194,-97.4276
ismpkansas70070038,Kansas,37.0823333,-97.6491667
usb000tiiw,Kansas,36.951,-97.6225
usc000tuen,Oklahoma,35.9322,-97.3237
usb000tij0,Kansas,37.0805,-97.6717
usb000tij2,Kansas,36.951,-97.6251
ismpkansas70070073,Kansas,37.1015,-97.6658333
usc000tuez,Oklahoma,36.0121,-97.31
ismpkansas70070083,Kansas,37.1016667,-97.6728333
usb000tije,Kansas,37.0817,-97.6618
usc000tug5,Oklahoma,36.6554,-97.8684
usc000tugz,Oklahoma,36.8646,-98.2417
usb000tijy,Kansas,37.082,-97.7101
ismpkansas70070143,Kansas,37.1015,-97.6656667
ismpkansas70070153,Kansas,37.1976667,-97.8861667
usb000tike,Oklahoma,36.2618,-97.2643
usb000tilh,Oklahoma,36.2589,-97.2787
usb000tins,Oklahoma,36.2576,-97.2613
usb000tilq,Oklahoma,36.6186,-97.7035
usb000tilm,Oklahoma,36.2656,-97.2783
ismpkansas70070208,Kansas,37.083,-97.649
ismpkansas70070223,Kansas,37.1793333,-97.8341667
usb000tilr,Oklahoma,36.6288,-97.7124
usb000tin3,Oklahoma,36.6275,-97.7068
usb000tin5,Oklahoma,36.6316,-97.7053
usb000tinl,Kansas,36.9543,-97.6184
usb000tj1z,Oklahoma,36.6327,-97.7035
usb000tinb,Oklahoma,36.631,-97.7064
ismpkansas70070298,Kansas,37.2698333,-97.627
usb000tiqz,Oklahoma,36.2556,-97.2621
usb000tiqu,Oklahoma,36.2655,-97.278
usb000tiu6,Oklahoma,36.0656,-97.0659
usb000tiug,Oklahoma,36.1271,-97.2758
usb000tium,Oklahoma,36.7974,-98.1835
usc000tkep,Kansas,36.9492,-97.6249
usb000tiw3,Oklahoma,35.5399,-97.2314
usb000tiwu,Oklahoma,36.8092,-98.3628
usb000tixg,Oklahoma,36.6159,-97.705
usb000tizm,Kansas,37.2079,-97.8753
ismpkansas70070483,Kansas,37.199,-97.8898333
usb000tj1t,Oklahoma,35.7667,-97.4695
usc000tk2x,Oklahoma,36.4956,-98.4131
usc000tkif,Oklahoma,36.8163,-98.1657
ismpkansas70070773,Kansas,37.092,-97.8446667
usc000tkij,Kansas,36.9463,-97.6246
ismpkansas70070613,Kansas,37.103,-97.6521667
usc000tjz2,Kansas,37.0832,-97.633
ismpkansas70070628,Kansas,37.1011667,-97.6583333
ismpkansas70070648,Kansas,37.102,-97.6625
usc000tjzr,Kansas,37.1005,-97.6359
ismpkansas70070688,Kansas,37.1003333,-97.6403333
ismpkansas70070703,Kansas,37.2011667,-97.8935
ismpkansas70070738,Kansas,37.2015,-97.8933333
usc000tk8y,Kansas,36.945,-97.628
usc000tk5l,Oklahoma,35.5391,-96.7613
usc000tk62,Kansas,37.1852,-97.8565
ismpkansas70070843,Kansas,37.1993333,-97.8911667
usc000tk6d,Kansas,36.9447,-97.6307
ismpkansas70070813,Kansas,37.2003333,-97.8908333
usc000tk7j,Oklahoma,36.3091,-98.1676
usc000tk8j,Oklahoma,35.5429,-96.7493
ismpkansas70070853,Kansas,37.0518333,-97.6538333
ismpkansas70070878,Kansas,37.2003333,-97.8926667
ismpkansas70070883,Kansas,37.2016667,-97.8446667
ismpkansas70070888,Kansas,37.1663333,-98.0318333
usc000tk91,Oklahoma,35.5882,-97.3994
ismpkansas70070903,Kansas,37.2703333,-97.6271667
usc000tk9a,Oklahoma,36.1947,-97.0128
ismpkansas70071043,Kansas,37.2018333,-97.8436667
ismpkansas70071118,Kansas,37.1006667,-97.6405
ismpkansas70071153,Kansas,37.2005,-97.892
usc000tked,Kansas,36.9472,-97.6284
usc000tkc1,Oklahoma,36.8746,-98.3281
usc000tkc5,Oklahoma,36.4874,-97.7528
usc000tkcb,Oklahoma,36.8078,-98.3641
ismpkansas70071233,Kansas,37.3073333,-97.5531667
usc000tkct,Kansas,36.9493,-97.6197
ismpkansas70071293,Kansas,37.0998333,-97.6408333
ismpkansas70071298,Kansas,37.1001667,-97.6405
usc000tkhs,Oklahoma,36.8517,-98.1708
usc000tkju,Oklahoma,36.2881,-96.8079
usc000tkk4,Kansas,36.9944,-98.1487
usc000tktp,Oklahoma,36.1765,-97.3798
usc000tktg,Oklahoma,36.2616,-97.2636
ismpkansas70071478,Kansas,37.049,-97.9206667
usc000tkkq,New Mexico,36.9807,-104.8584
ismpkansas70071513,Kansas,37.1,-97.6421667
ismpkansas70071593,Kansas,37.2035,-97.8456667
usc000tkue,Kansas,37.0131,-98.1565
ismpkansas70072493,Kansas,37.1976667,-97.8848333
ismpkansas70071648,Kansas,37.1415,-97.7286667
ismpkansas70071668,Kansas,37.1463333,-97.8215
ismpkansas70071683,Kansas,37.067,-97.8705
usc000tkrs,Kansas,36.9454,-97.6297
ismpkansas70071813,Kansas,37.096,-98.037
usc000tkus,Texas,35.2975,-101.6908
usc000tkzt,Oklahoma,36.2636,-97.2772
ismpkansas70072278,Kansas,37.2466667,-98.0391667
usc000tkz8,Oklahoma,36.6491,-97.6634
usc000tkzd,Colorado,37.0845,-104.975
ismpkansas70072308,Kansas,37.2566667,-97.8981667
ismpkansas70072333,Kansas,37.1425,-97.8235
usc000tl31,Oklahoma,36.8123,-98.2852
usc000tl3n,Oklahoma,36.1021,-97.0732
