order_number,well_number,approval_date,year
458025.0,1,2001-11-08,2001
1203940152.0,1-15,2012-02-23,2012
488182.0,1,2004-04-02,2004
1205080020.0,1-13,2012-04-13,2012
408815.0,1-4,1997-01-24,1997
800020.0,4,1998-02-27,1998
1000730061.0,3-14,2009-09-09,2009
440287.0,4-A,2000-04-12,2000
447930.0,3,2001-01-02,2001
450492.0,5-I,2001-04-03,2001
532191.0,1,2006-11-14,2006
1709690034.0,7,2017-06-09,2017
569016.0,1,2009-07-14,2009
465720.0,3-A,2002-07-18,2002
654903.0,3-5,2016-08-02,2016
1203440093.0,1,2012-07-06,2012
476323.0,1,2003-05-28,2003
495558.0,1,2004-09-27,2004
1704790055.0,7-16,2017-01-31,2017
489931.0,1,2004-05-11,2004
531950.0,1-18,2006-11-08,2006
533126.0,1,2006-12-12,2006
544461.0,1-D,2007-09-21,2007
549167.0,1-19,2008-01-22,2008
1003330001.0,1-22D,2009-12-07,2009
1005200095.0,3,2012-02-27,2012
1008630019.0,1-I,2010-11-29,2010
1008630018.0,1-I,2010-08-23,2010
1608170056.0,35-2,2016-05-23,2016
1200180008.0,2-27,2011-08-09,2011
1403880004.0,3-1,2014-01-23,2014
1104890033.0,21-2,2011-03-11,2011
1105290004.0,11-1,2011-03-23,2011
1704870067.0,11-Feb,2017-01-24,2017
1107930027.0,17-2,2011-08-05,2011
1201180002.0,3-22,2011-09-21,2011
1204630042.0,1-18 SWD,2012-02-23,2012
1205070008.0,1-8 SWD,2012-04-09,2012
1703760062.0,1-15,2016-12-28,2016
1204410047.0,1,2012-04-06,2012
1204230047.0,24-2 SWD,2012-03-02,2012
1204510043.0,11-1 SWD,2012-03-05,2012
1205770035.0,29-1 SWD,2012-05-03,2012
1205900030.0,25-3 SWD,2012-05-21,2012
1407000064.0,1A-15,2014-05-12,2014
1607620035.0,1-27 SWD,2016-05-20,2016
1607610045.0,1-27 SWD,2016-05-20,2016
1303140004.0,1-19SWD,2013-01-07,2013
1303280108.0,1-24 SWD,2013-01-11,2013
1303240002.0,1-5 SWD,2012-12-17,2012
1705860019.0,1,2017-05-17,2017
1303670018.0,1-1 SWD,2013-01-15,2013
1303420137.0,1-21 SWD,2013-01-25,2013
1303640042.0,1 SWD,2013-01-11,2013
1604600138.0,1-12 SWD,2016-01-23,2016
1303490147.0,1 SWD,2013-01-07,2013
1304910039.0,1-19,2013-04-01,2013
1303520067.0,1-32,2013-02-11,2013
1303520068.0,1-2,2013-02-11,2013
1304390016.0,1 SWD,2013-03-13,2013
1703940059.0,25-1 SWD,2016-12-13,2016
1607790040.0,1-18 SWD,2016-05-19,2016
1305950002.0,1-7 SWD,2013-05-20,2013
1306240028.0,1 SWD,2013-06-05,2013
1306240029.0,1 SWD,2013-06-10,2013
1704290059.0,6-3 SWD,2017-01-27,2017
1306580016.0,1-12 SWD,2013-08-07,2013
1306070059.0,4-1 SWD,2013-05-24,2013
1306290018.0,31-2 SWD,2014-02-11,2014
1305230056.0,6-1 SWD,2014-02-13,2014
1403710056.0,1-7,2014-01-10,2014
1405570119.0,1 SWD,2014-02-27,2014
630490.0,1 SWD,2014-09-11,2014
1405170030.0,29-1 SWD,2014-05-22,2014
1405430053.0,35-1 SWD,2014-04-03,2014
1703760109.0,A1-6 SWD,2017-01-26,2017
1407410002.0,1 SWD,2014-05-22,2014
630491.0,1 SWD,2014-09-11,2014
1607620036.0,1-16 SWD,2016-05-20,2016
1603030113.0,A1-20 SWD,2015-11-05,2015
1501960083.0,1 SWD,2014-10-13,2014
1500870009.0,A1-1 SWD,2014-10-30,2014
1502120114.0,SWD,2014-12-08,2014
1706010013.0,1-10,2017-02-21,2017
1703720048.0,A1-13 SWD,2017-01-26,2017
639762.0,SWD,2015-03-13,2015
1507440135.0,1-23,2015-05-28,2015
1603580059.0,1 SWD,2015-12-04,2015
1604390093.0,#1,2016-02-17,2016
1605560061.0,1 SWD,2016-03-02,2016
1702300062.0,A1-11 SWD,2016-12-28,2016
142742.0,1-A,1978-07-03,1978
402181.0,4,1996-05-28,1996
370135.0,3,1992-12-04,1992
268015.0,1,1984-11-01,1984
228017.0,1,1982-11-16,1982
66153.0,2,1967-06-15,1967
1006210031.0,1,2010-04-06,2010
34847.0,1,1957-05-20,1957
1102960127.0,1D,2011-01-05,2011
521661.0,1-34,2006-03-14,2006
505970.0,1-4,2005-05-26,2005
502552.0,8,2005-03-14,2005
1707300026.0,1-25C,2017-06-05,2017
1005210053.0,7,2010-03-31,2010
539241.0,1,2007-05-14,2007
1707300024.0,1-26,2017-06-26,2017
1204510057.0,1-23 SWD,2012-03-02,2012
1205140142.0,2-27 SWD,2012-07-06,2012
527714.0,1,2006-07-28,2006
354101.0,2,1991-02-08,1991
84721.0,1-A,1971-08-26,1971
565006.0,3,2009-02-04,2009
123615.0,8,1976-08-16,1976
112127.0,12-4,1975-04-08,1975
112125.0,9-6,1975-04-08,1975
485502.0,4,2004-01-26,2004
469438.0,3-21,2002-11-05,2002
153245.0,2,1979-05-17,1979
411966.0,37-8A,1997-05-05,1997
301724.0,3,1986-08-14,1986
171411.0,17-4,1980-06-24,1980
320166.0,9-36,1987-11-30,1987
198614.0,19-10,1981-09-17,1981
198612.0,21-11,1981-09-17,1981
1104980162.0,16-3,2011-04-14,2011
564702.0,5-17,2009-01-23,2009
229632.0,11-3,1982-12-14,1982
1502010053.0,12-3,2014-12-08,2014
1106370028.0,14A1-1,2011-07-07,2011
254942.0,25A-1A,1984-03-08,1984
260504.0,1,1984-06-06,1984
1104980161.0,20-6,2011-03-18,2011
444753.0,12-5,2000-09-14,2000
265112.0,33-7A,1984-09-10,1984
598139.0,2,2012-05-29,2012
343592.0,2-5,1989-12-14,1989
307385.0,2-6,1987-01-06,1987
423457.0,3,1998-05-27,1998
1104980164.0,10-4,2011-08-15,2011
324526.0,31-4,1988-04-15,1988
1004950047.0,19-5,2010-02-26,2010
1201780044.0,27-5,2012-03-19,2012
1500590032.0,15-1,2014-11-07,2014
307387.0,1-7,1987-01-06,1987
307388.0,1-2,1987-01-06,1987
307386.0,2-2,1987-01-06,1987
289681.0,1,1985-12-06,1985
288430.0,10-6,1985-11-08,1985
1101660010.0,19-4,2010-10-22,2010
1701910067.0,13-3,2017-01-20,2017
148198.0,20-2,1978-12-27,1978
1005740031.0,19-2,2011-01-14,2011
70582.0,19-3,1968-12-04,1968
329969.0,6,1988-09-06,1988
116920.0,10-1A,1975-02-11,1975
569704.0,5-10,2009-08-18,2009
297545.0,6-6A,1986-05-05,1986
1507370057.0,6-7A,2015-06-15,2015
1204930128.0,30-1,2012-03-16,2012
232232.0,12,1983-01-25,1983
279916.0,6-3,1985-06-10,1985
1104630106.0,6-1A,2011-04-14,2011
1101320079.0,20-4,2010-09-21,2010
479447.0,16,2003-08-15,2003
59325.0,2,1965-06-28,1965
361398.0,E 5,1991-11-15,1991
369878.0,1,1992-11-23,1992
41698.0,4-3,1960-02-12,1960
476207.0,4-3,2003-05-22,2003
320323.0,2,1987-12-23,1987
87376.0,1,1971-10-29,1971
92375.0,11-5,1972-08-01,1972
1105190023.0,18-2,2011-05-23,2011
86950.0,31-2,1971-10-04,1971
1502010051.0,29-8,2014-10-15,2014
1004950042.0,29-12,2010-01-19,2010
370960.0,28-6,1972-09-06,1972
120152.0,4-8,1976-03-25,1976
237676.0,2-4,1975-04-08,1975
83824.0,9-8,1971-02-18,1971
246990.0,4-5,1983-10-21,1983
287529.0,15-5,1985-10-25,1985
83824.0,5-2,1971-02-18,1971
258445.0,5-8,1984-05-02,1984
1005950016.0,5-5,2010-04-02,2010
1504340004.0,26-1,2015-09-14,2015
1005950018.0,9-15,2010-04-02,2010
1500590027.0,25A-1,2014-11-07,2014
154614.0,20-15,1979-06-26,1979
121304.0,20-16,1976-05-12,1976
83824.0,33-4A,1971-02-18,1971
157408.0,7-9,1979-10-11,1979
1105190021.0,23-3,2011-08-15,2011
1502110029.0,23-11,2015-03-02,2015
1005740034.0,22-17,2010-03-22,2010
80582.0,24-6,1970-06-10,1970
258459.0,29-1,1984-05-02,1984
92379.0,11-7,1972-08-01,1972
1004950037.0,28-1,2010-03-15,2010
366370.0,27-1,1972-09-06,1972
1105190090.0,18-1,2011-04-14,2011
366752.0,25-2,1978-12-27,1978
1002240023.0,29-2,2009-11-02,2009
1004950046.0,28-2,2010-02-25,2010
1105970003.0,12-2,2011-05-23,2011
1004950043.0,25-3,2010-02-26,2010
1101320077.0,25-4,2010-09-21,2010
364432.0,28-4,1992-04-02,1992
1004950045.0,29-4,2010-06-23,2010
1105190024.0,18-4,2011-03-21,2011
1101320078.0,20-5,2010-09-23,2010
1005740029.0,29-6,2010-12-03,2010
1004950038.0,29-7,2010-02-25,2010
1002240022.0,29-10,2009-12-01,2009
366333.0,29-13,1992-06-16,1992
1101320075.0,29-15,2010-09-21,2010
1204780215.0,32-1,2012-03-16,2012
571128.0,31-1,2009-10-27,2009
1204780214.0,31-3,2012-03-16,2012
1502010048.0,46-3,2014-11-03,2014
86958.0,40-5,1971-10-04,1971
394846.0,27-5,1971-10-04,1971
1204930127.0,46-7,2012-03-16,2012
86944.0,40-8,1971-10-04,1971
569015.0,2-2,2009-07-14,2009
133620.0,2-5,1977-08-25,1977
69187.0,3-2,1968-05-27,1968
120938.0,4-1,1976-04-27,1976
1506890025.0,5-3,2015-05-13,2015
116920.0,12-3,1975-02-11,1975
1104630104.0,10-6,2011-02-23,2011
1104630103.0,5-9,2011-03-23,2011
112464.0,8-2A,1975-04-28,1975
1101660012.0,24-1A,2011-08-23,2011
1104980163.0,15-1A,2011-07-12,2011
1502010052.0,23-2,2014-11-03,2014
285558.0,24-2,1985-09-19,1985
233524.0,15-2C,1983-02-17,1983
80583.0,15-2,1970-06-10,1970
1104970045.0,16-2,2011-03-18,2011
402302.0,24-3,1996-05-31,1996
1106090028.0,15-3,2011-05-09,2011
80595.0,16-4,1970-06-10,1970
80593.0,16-5,1970-06-10,1970
1101660014.0,24-5,2010-10-22,2010
285114.0,23-10,1985-09-11,1985
1104980159.0,23-12,2011-03-21,2011
285557.0,9-13,1985-09-19,1985
80575.0,10-7,1970-06-10,1970
402303.0,24-7,1996-05-31,1996
1005740033.0,22-15,2010-12-03,2010
1609310045.0,9-2,2016-07-13,2016
394845.0,37-2,1995-08-22,1995
1104970042.0,37-4,2011-04-14,2011
402301.0,37-5,1996-05-31,1996
559229.0,8,2008-09-09,2008
85866.0,7,1971-07-16,1971
544648.0,10,2007-09-25,2007
1200480034.0,37-6,2011-08-29,2011
1005740035.0,22-4,2010-12-08,2010
1104970043.0,37-3,2011-03-21,2011
1101660015.0,24-8,2010-11-10,2010
1104980160.0,24-9,2011-04-14,2011
80600.0,23-7,1970-06-10,1970
1101660013.0,23-4,2010-10-22,2010
1200210041.0,29-14,2011-08-29,2011
395938.0,32-2,1995-10-02,1995
1106090030.0,8-1A,2011-05-09,2011
83824.0,19-5,1971-02-18,1971
315874.0,19-7,1987-08-19,1987
330163.0,34-4,1988-09-09,1988
233527.0,5-2,1983-02-17,1983
327063.0,2-A,1988-06-15,1988
314580.0,1-3,1987-07-13,1987
66519.0,1,1967-07-17,1967
1500590029.0,20-11,2015-12-03,2015
1208060057.0,3,2012-10-29,2012
502008.0,1A,2005-03-03,2005
83824.0,17-3,1971-02-18,1971
304095.0,3,1986-10-14,1986
120253.0,3,1976-03-30,1976
109560.0,4,1974-12-17,1974
469843.0,3,2002-11-15,2002
208557.0,7-3,1982-02-11,1982
46518.0,3,1961-09-15,1961
107934.0,1,1974-10-01,1974
107934.0,1,1974-10-01,1974
88351.0,1,1971-12-22,1971
86571.0,3,1971-09-10,1971
186641.0,C-1,1981-03-25,1981
32311.0,14,1956-04-24,1956
32311.0,18,1956-04-24,1956
466490.0,9,2002-08-05,2002
435682.0,33,1999-10-05,1999
296024.0,3,1986-04-09,1986
494686.0,1,2004-09-08,2004
32194.0,6D,1956-04-03,1956
482977.0,1,2003-11-21,2003
40337.0,9,1959-08-18,1959
273913.0,C1,1985-02-28,1985
46595.0,34,1961-09-28,1961
129459.0,13,1977-04-04,1977
444697.0,16-4,2000-09-13,2000
240346.0,2,1983-06-22,1983
474681.0,12-2,2003-04-15,2003
382098.0,13-2,1994-04-08,1994
249796.0,1-8,1983-09-12,1983
1106370027.0,14-2,2011-06-22,2011
1005170037.0,14-4,2010-07-22,2010
83824.0,13-4,1971-02-18,1971
197942.0,2,1981-09-08,1981
46929.0,4,1961-10-25,1961
40093.0,6,1959-07-14,1959
116727.0,2,1975-11-20,1975
91064.0,B1,1972-05-17,1972
91624.0,2,1972-06-19,1972
561072.0,2,2008-10-21,2008
88197.0,2,1971-12-13,1971
88197.0,3,1971-12-13,1971
192827.0,5,1981-06-26,1981
348512.0,15-19,1990-07-10,1990
258461.0,20-5,1984-05-02,1984
301726.0,2,1986-08-14,1986
306798.0,6,1986-12-18,1986
1006890040.0,23-3A,2010-07-20,2010
1005950015.0,5-13,2010-04-08,2010
566513.0,33-6B,2009-03-30,2009
368649.0,2,1992-09-30,1992
1502370032.0,15-6,2016-01-21,2016
1500590031.0,15-7,2016-11-02,2016
171992.0,15-15,1980-07-03,1980
145480.0,15-16,1978-09-29,1978
133617.0,15-26,1977-08-25,1977
313878.0,1,1987-06-24,1987
1005950017.0,9-12,2010-04-08,2010
1005950019.0,9-23,2010-06-16,2010
83824.0,9-4,1971-02-18,1971
1104630105.0,5-6,2011-04-14,2011
1204430012.0,1,2012-04-20,2012
577005.0,6,2010-07-15,2010
84912.0,1,1971-05-11,1971
537472.0,1,2007-04-02,2007
85867.0,1,1971-07-26,1971
92886.0,10,1972-09-07,1972
452834.0,3,2001-06-05,2001
92478.0,3-1,1972-08-04,1972
83204.0,1-A,1970-12-31,1970
457843.0,3,2001-11-02,2001
469847.0,2,2002-11-15,2002
417943.0,2-A,1997-11-14,1997
107934.0,2,1974-10-01,1974
107934.0,1,1974-10-01,1974
1000810010.0,A-1,2009-09-22,2009
140592.0,W-1,1978-05-02,1978
103351.0,21-3,1974-02-21,1974
83824.0,9-11,1971-02-18,1971
103351.0,27-2,1974-02-21,1974
83824.0,25B-3 ,1971-02-18,1971
83824.0,25B-5A,1971-02-18,1971
83824.0,2-1,1971-02-18,1971
83824.0,2-3,1971-02-18,1971
154615.0,2-9,1979-06-26,1979
83824.0,2-15,1971-02-18,1971
258455.0,2-20,1984-05-02,1984
83824.0,5-3,1971-02-18,1971
237677.0,5-6A,1983-04-29,1983
103351.0,5-11,1974-02-21,1974
83824.0,5-14,1971-02-18,1971
83824.0,9-26,1971-02-18,1971
103351.0,19-1,1974-02-21,1974
343266.0,19-6,1989-11-30,1989
258449.0,19-11,1984-05-02,1984
515196.0,5,2005-11-22,2005
107987.0,2-C,1974-10-07,1974
1500590034.0,9-10,2016-01-29,2016
121303.0,9-14,1976-05-12,1976
258446.0,9-37,1984-05-02,1984
153249.0,45-1,1979-05-17,1979
133621.0,4-1A,1972-08-26,1972
569623.0,4-3,2009-08-13,2009
238512.0,12-4A,1983-05-18,1983
83824.0,21-1,1971-02-18,1971
1105610112.0,21-2,2011-04-14,2011
1005950020.0,21-4,2010-04-02,2010
258454.0,21-13,1984-05-02,1984
171993.0,9-18,1980-07-03,1980
292936.0,20-1,1986-02-11,1986
1703050005.0,20-2,2017-01-10,2017
258452.0,20-4,1984-05-02,1984
154612.0,20-7,1979-06-26,1979
1204880040.0,20-8,2012-03-13,2012
265114.0,20-9,1984-09-10,1984
265115.0,20-19,1984-09-10,1984
1500590028.0,22-2A,2014-11-07,2014
258458.0,33-6,1984-05-02,1984
83824.0,24-1,1971-02-18,1971
258450.0,24-1A,1984-05-02,1984
83824.0,23-3,1971-02-18,1971
103351.0,29-5,1974-02-21,1974
83824.0,29-8,1971-02-18,1971
103351.0,29-9,1974-02-21,1974
133300.0,29-12,1977-08-10,1977
258457.0,29-13,1984-05-02,1984
1300660021.0,34-1,2012-08-29,2012
83824.0,30-8,1971-02-18,1971
133299.0,33-2A,1977-08-10,1977
158796.0,33-5,1979-10-15,1979
411965.0,5-7B,1997-05-05,1997
126347.0,6-7,1976-06-12,1976
116920.0,7-3A,1975-02-11,1975
153622.0,14-7,1979-05-30,1979
421685.0,4,1998-03-24,1998
82359.0,1-A,1970-10-26,1970
83124.0,1,1970-12-22,1970
245882.0,3,1983-09-30,1983
1105970004.0,12-1,2011-04-29,2011
508723.0,2,2005-07-26,2005
1500590030.0,18-1,2014-11-07,2014
1500590035.0,3-2,2014-11-07,2014
1500590033.0,9-5,2016-02-17,2016
418491.0,2,1997-12-04,1997
129968.0,A24W,1977-04-21,1977
508724.0,5,2005-07-26,2005
39267.0,3,1959-03-31,1959
1104970046.0,10-2,2011-08-25,2011
116920.0,6-4,1975-02-11,1975
83824.0,16-2,1971-02-18,1971
83824.0,16-3,1971-02-18,1971
258448.0,16-7,1984-05-02,1984
1701910066.0,22-1A,2016-11-02,2016
598137.0,1,2012-05-29,2012
1204430020.0,1,2012-04-20,2012
1204430021.0,1,2012-04-24,2012
1204430016.0,A-1,2012-04-20,2012
1204430011.0,1,2012-04-24,2012
238100.0,6-4,1983-05-10,1983
367935.0,16,1992-08-28,1992
221198.0,4-2,1982-07-21,1982
353052.0,7-7,1991-01-02,1991
598136.0,2,2012-05-29,2012
86930.0,A-1,1971-10-04,1971
249797.0,19-2A,1983-12-09,1983
78102.0,7,1969-12-03,1969
533588.0,7-1,2006-12-21,2006
353053.0,10-1,1991-01-02,1991
487198.0,B-6,2004-03-09,2004
123807.0,9-6U,1976-08-27,1976
129973.0,17W,1977-04-21,1977
398885.0,6,1996-01-24,1996
79485.0,A12W,1970-03-26,1970
77359.0,A40W,1970-03-26,1970
482794.0,11,2003-11-18,2003
482792.0,12,2003-11-18,2003
79486.0,A13W,1970-03-26,1970
79487.0,A14W,1970-03-26,1970
129971.0,A43W,1977-04-21,1977
129972.0,A44W,1977-04-21,1977
79488.0,17W,1970-03-26,1970
1400840060.0,13,2013-12-11,2013
489935.0,WI-14,2004-05-11,2004
1208330043.0,WI-15,2012-07-17,2012
142921.0,B-5,1978-07-07,1978
82266.0,1,1970-10-19,1970
86806.0,10,1971-09-24,1971
346546.0,6A,1990-04-18,1990
302617.0,1,1986-09-08,1986
455039.0,3,2001-08-08,2001
1302520028.0,9,2013-03-13,2013
1302520030.0,10,2013-03-13,2013
92677.0,2,1972-08-24,1972
1001920002.0,3,2009-10-09,2009
423064.0,2,1998-05-12,1998
233532.0,3-36,1983-02-17,1983
444895.0,8-2U,2002-10-15,2002
569773.0,3,2009-08-25,2009
275655.0,B9,1985-04-02,1985
396332.0,1,1995-10-16,1995
336648.0,1,1989-03-13,1989
350031.0,6,1990-09-12,1990
331623.0,2,1988-11-02,1988
123808.0,3,1976-08-27,1976
447277.0,2,2000-12-05,2000
123803.0,6-A,1976-08-27,1976
1506890024.0,5-17,2015-05-01,2015
317161.0,1,1987-09-24,1987
133618.0,8A-5,1977-08-25,1977
1105500157.0,16-6,2011-04-18,2011
1104970044.0,36-8,2011-04-14,2011
303761.0,2,1986-10-06,1986
166999.0,2,1980-04-03,1980
1200480031.0,11-6,2011-08-15,2011
371848.0,2,1993-02-17,1993
157307.0,1-3,1979-07-09,1979
485503.0,5,2004-01-26,2004
480916.0,2,2003-09-26,2003
153850.0,3,1979-06-05,1979
295883.0,3,1986-04-08,1986
174861.0,2,1980-08-25,1980
270619.0,4,1984-12-21,1984
302231.0,29-14,1986-08-28,1986
231283.0,2,1983-01-12,1983
508722.0,3,2005-07-26,2005
258138.0,2,1984-04-26,1984
356590.0,5,1991-05-02,1991
235192.0,16,1983-03-18,1983
428234.0,A-7,1998-11-17,1998
583944.0,2,2011-03-29,2011
338783.0,3,1989-05-15,1989
365164.0,3,1992-05-12,1992
425692.0,3,1998-08-17,1998
1704310049.0,1,2017-03-08,2017
238092.0,5A,1983-05-10,1983
391021.0,1,1995-03-28,1995
490901.0,2,2004-06-07,2004
189754.0,7-7,1981-05-07,1981
263328.0,1,1984-08-01,1984
1003630032.0,3,2010-05-20,2010
1502620077.0,44,2015-09-24,2015
238101.0,3-11,1983-04-10,1983
1205780114.0,1,2012-04-30,2012
372132.0,5,1993-03-04,1993
302970.0,1,1986-09-16,1986
213576.0,4,1982-04-16,1982
194778.0,7-11,1981-07-23,1981
509932.0,D,2005-08-16,2005
232604.0,12-11,1983-02-02,1983
374467.0,2,1992-10-30,1992
248363.0,B,1983-11-15,1983
207920.0,4-40,1982-02-02,1982
1300840017.0,6,2012-08-28,2012
444518.0,1,2000-09-07,2000
413343.0,A-1,1987-03-12,1987
241642.0,79,1983-07-14,1983
206979.0,1,1982-01-21,1982
1207860038.0,1,2012-10-10,2012
423597.0,3,1998-06-01,1998
350042.0,2,1990-09-12,1990
296370.0,1,1986-04-17,1986
410870.0,C-3,1997-04-02,1997
418277.0,9,1983-08-08,1983
232618.0,2,1983-02-02,1983
347113.0,3,1990-05-11,1990
241370.0,2,1983-07-11,1983
350705.0,1,1990-10-04,1990
225683.0,2-41,1982-05-10,1982
230763.0,2-18,1983-01-04,1983
357757.0,C-1,1991-06-13,1991
418490.0,2,1997-12-04,1997
341536.0,1-A,1989-09-15,1989
295870.0,1,1986-04-08,1986
469439.0,1,2002-11-05,2002
452317.0,B-2,2001-05-22,2001
246989.0,16-7,1983-10-21,1983
254401.0,2,1984-02-27,1984
256342.0,1,1984-03-28,1984
294330.0,18,1985-07-24,1985
369363.0,1,1992-10-30,1992
274388.0,5,1985-03-12,1985
266491.0,3,1984-10-04,1984
1606730044.0,8,2016-05-04,2016
369455.0,5,1992-11-04,1992
369456.0,6,1992-11-04,1992
369457.0,7,1992-11-04,1992
342579.0,2,1989-10-30,1989
347626.0,2,1990-06-01,1990
486247.0,2,2004-02-13,2004
435823.0,12,1999-10-07,1999
1204430025.0,2,2012-04-24,2012
364993.0,3,1992-04-28,1992
353695.0,6,1991-01-28,1991
381644.0,13,1994-03-30,1994
291152.0,20-25,1986-01-07,1986
286479.0,2,1985-10-03,1985
289855.0,5-24,1985-12-10,1985
383262.0,2-6,1994-05-04,1994
364937.0,9,1992-04-23,1992
315553.0,49W,1987-08-11,1987
349580.0,15-29,1990-07-10,1990
485289.0,12-6,2004-01-21,2004
321000.0,16-8,1988-01-19,1988
349960.0,1-M,1990-09-07,1990
355030.0,5,1991-03-07,1991
441980.0,1,2000-06-13,2000
348313.0,2,1990-08-06,1990
282500.0,2,1985-07-25,1985
355699.0,2-A,1991-04-01,1991
372557.0,17,1993-03-19,1993
367831.0,2-A,1992-08-25,1992
473388.0,24,2003-03-10,2003
473387.0,26,2003-03-10,2003
379106.0,1,1994-01-06,1994
478291.0,11-6,2003-07-18,2003
386002.0,10-4,1994-09-07,1994
407311.0,7,1996-11-26,1996
399380.0,14,1996-02-09,1996
422325.0,2-C,1998-04-15,1998
476647.0,18,2003-06-05,2003
477658.0,19,2003-07-01,2003
433692.0,14-20,1999-07-14,1999
433691.0,20-21,1999-07-14,1999
431867.0,8,1999-04-27,1999
442145.0,B-1,2000-06-20,2000
472175.0,24-6,2003-02-03,2003
472721.0,11-7,2003-02-21,2003
473128.0,9-6,2003-03-04,2003
474025.0,23-6,2003-03-28,2003
474024.0,9-10,2003-03-28,2003
477099.0,1-12,2003-06-17,2003
474345.0,14-24,2003-04-07,2003
236125.0,1,1983-03-31,1983
481317.0,16-9,2003-10-06,2003
482795.0,3-AW,2003-11-18,2003
482793.0,17,2003-11-18,2003
481525.0,3-9,2003-10-13,2003
483377.0,16-12,2003-12-02,2003
510644.0,21-7,2005-08-31,2005
477856.0,9A,2003-07-08,2003
502159.0,23-10,2005-03-07,2005
528706.0,1,2006-08-22,2006
564490.0,42,2009-01-16,2009
536052.0,15SWD,2007-02-28,2007
1004950041.0,28-11,2010-02-26,2010
1004950040.0,25-7,2010-03-30,2010
1103140058.0,14A2B2,2011-01-13,2011
1107910134.0,20-30,2011-07-21,2011
1107910133.0,1-6A,2011-09-02,2011
1105740005.0,17-2,2011-05-10,2011
1105740006.0,18-10,2011-05-23,2011
1200210040.0,37-17,2011-09-16,2011
1201180019.0,9-23,2011-09-29,2011
1200390001.0,1 SWD,2011-09-06,2011
1206680014.0,13-4,2012-05-22,2012
1609310060.0,51-1,2016-07-13,2016
1302530233.0,10-3R,2012-11-08,2012
1302530238.0,26-2R,2012-11-09,2012
1401270029.0,29-01R,2013-09-19,2013
1401270032.0,28-05R,2013-09-19,2013
1401270031.0,20-01R,2013-09-19,2013
1401270030.0,29-03R,2013-09-19,2013
1406290021.0,2-15A,2014-04-15,2014
1405280018.0,33-2B,2014-02-19,2014
1405280016.0,15-16B,2014-02-19,2014
1505460075.0,29-11R,2015-03-30,2015
1505460074.0,29-5R,2015-03-24,2015
1505460076.0,29-12R,2015-03-24,2015
1505460073.0,19-6R,2015-03-26,2015
1506240096.0,29-09R,2015-04-14,2015
1507300004.0,16-6R,2015-05-28,2015
251541.0,4-7,1984-10-01,1984
1204430026.0,2,2012-04-20,2012
1204430013.0,1,2012-04-24,2012
1204430015.0,1,2012-04-24,2012
1204430010.0,3-35,2012-04-20,2012
89134.0,1,1972-02-08,1972
598140.0,4,2012-05-29,2012
1703390001.0,3,2017-02-13,2017
356449.0,3,1991-04-26,1991
268215.0,6,1984-11-05,1984
86936.0,11-5,1971-10-04,1971
350639.0,3,1990-10-02,1990
598138.0,A-1,2012-05-29,2012
482791.0,12,2003-11-18,2003
474915.0,12,2003-04-21,2003
1204430009.0,1-35,2012-04-24,2012
93042.0,1-A,1972-09-15,1972
549707.0,3,2008-02-05,2008
1204880042.0,24,2012-06-08,2012
1204430022.0,1,2012-04-20,2012
1204430008.0,2,2012-04-20,2012
208556.0,6-1,1982-02-11,1982
1105190020.0,19-7,2011-03-21,2011
141964.0,6-1B,1978-06-23,1978
145375.0,5-7A,1978-09-26,1978
402072.0,2,1996-05-22,1996
442654.0,1,2000-07-10,2000
540243.0,4,2007-06-06,2007
570901.0,1,2009-10-15,2009
1105500156.0,30-3,2011-09-02,2011
344385.0,9,1990-01-23,1990
413739.0,1,1997-06-30,1997
171999.0,1,1980-07-03,1980
506732.0,1,2005-06-10,2005
32607.0,1,1956-05-23,1956
126996.0,2,1977-01-03,1977
1104270124.0,1,2011-02-23,2011
369733.0,1,1992-11-17,1992
524407.0,13-1,2006-05-04,2006
369087.0,2-22,1992-10-20,1992
555144.0,W18,2008-06-11,2008
547353.0,A3,2007-12-04,2007
91581.0,1,1972-06-14,1972
488508.0,2,2004-04-12,2004
1502660005.0,12-4,2015-01-12,2015
67931.0,4,1968-01-08,1968
373565.0,6,1993-04-27,1993
337299.0,1,1989-03-28,1989
347206.0,2,1990-05-16,1990
379565.0,1,1994-01-25,1994
87475.0,2,1971-11-04,1971
55336.0,3,1964-06-02,1964
205500.0,A-2,1982-01-04,1982
31176.0,3,1955-12-07,1955
357454.0,1,1997-06-06,1997
1005260032.0,2,2010-05-03,2010
1500770030.0,1,2014-09-04,2014
1005840002.0,3,2010-03-31,2010
1107790114.0,1,2011-07-28,2011
445783.0,1,2000-10-18,2000
33404.0,5,1956-09-25,1956
535750.0,3,2007-02-21,2007
1300060073.0,1,2012-07-20,2012
33707.0,5,1956-11-26,1956
408814.0,3,1997-01-23,1997
1306970127.0,1-29,2013-07-05,2013
1404160019.0,29-3,2014-08-15,2014
176053.0,2,1980-09-16,1980
31386.0,2,1956-01-06,1956
94548.0,1,1972-12-06,1972
388348.0,2,1994-11-30,1994
359624.0,1,1991-08-29,1991
20845.0,1,1948-01-21,1948
67958.0,2,1968-01-17,1968
392309.0,1,1995-05-16,1995
366686.0,1,1992-07-01,1992
417756.0,2,1997-11-07,1997
32062.0,3,1956-03-20,1956
198615.0,1,1981-09-17,1981
661332.0,2,2017-02-23,2017
