well_number,latitude,longitude,zone
13-1 INJ,36.8254189,-95.7582963,BARTLESVILLE
50,36.6549701,-95.7918403,ARBUCKLE
13-2,36.8254184,-95.7594237,BARTLESVILLE
1,36.7139402,-95.6108116,BARTLESVILLE
1W,36.7664293,-95.6470084,BARTLESVILLE
W1,36.786915,-95.7208995,BARTLESVILLE
7,36.7601375,-95.7693541,BARTLESVILLE
W-13,36.7669654,-95.6552589,BARTLESVILLE
W-11,36.7651555,-95.6535653,BARTLESVILLE
W-10,36.7651529,-95.6552551,BARTLESVILLE
3,36.7662358,-95.6671939,BARTLESVILLE
13-4,36.8245125,-95.7582982,BARTLESVILLE
13-5,36.8245129,-95.7570513,BARTLESVILLE
AW-14,36.7799444,-95.6173056,BARTLESVILLE
7DDI,36.7753067,-95.5737307,BARTLESVILLE
1,36.69275,-95.622889,BARTLESVILLE
2,35.4520436,-96.1729946,WILCOX
1,35.5285983,-96.4688693,CROMWELL
1 SWD,35.4293218,-96.3333057,ARBUCKLE
B-1,35.2998949,-96.121783,CROMWELL
1,35.507312,-96.4109279,"  ATOKA, BOOCH, CROMWELL"
1,35.405035,-96.09027,BOOCH
1,35.4412972,-96.1595294,"CROMWELL, UNION VALLEY"
1,35.4197249,-96.3049295,"CROMWELL, HUNTON"
18,35.4731642,-96.3016325,GILCREASE
4,35.5833401,-96.2955263,BARTLESVILLE
3,35.6053926,-96.5776054,"HUNTON, WILCOX"
4,35.4187169,-96.2077851,CALVIN
1,35.3453654,-96.3314624,CROMWELL
6,35.4329737,-96.2315009,HUNTON
1,35.3978878,-96.2100496,"CROMWELL, GILCREASE "
6,35.3907872,-96.4353134,CROMWELL
2,35.4632046,-96.2609284,"CROMWELL, GILCREASE "
2,35.3908351,-96.4332752,CROMWELL
1,35.4013761,-96.2056044,BARTLESVILLE
4,35.6181367,-96.5442278,PRUE
4,35.592426,-96.2921283,BARTLESVILLE
1B,35.4172451,-96.1179047,BARTLESVILLE
3,35.5981748,-96.4710675,LAYTON
3,35.5178939,-96.3381257,"CROMWELL, GILCREASE"
3-1,35.4686129,-96.2829607,GILCREASE
3,35.4820457,-96.2709509,BARTLESVILLE
CW-1,35.356111,-96.10689,BARTLESVILLE
1,35.5100017,-96.4120236,UNION VALLEY
9,35.492493,-96.3626071,"BARLTESVILLE, PENN "
1,35.6343822,-96.5397807,PRUE
11-1,35.6380483,-96.5463733,"PRUE, RED FORK"
10-1,35.6380127,-96.5496926,"PRUE, RED FORK"
1,35.6381131,-96.462028,PRUE
B1,35.6308895,-96.4954726,PRUE
1,35.4000098,-96.42207,CROMWELL
18-4,35.339918,-96.39609,SENORA
5,35.3999861,-96.4242859,CROMWELL
6,35.408712,-96.191479,BOOCH
1,35.5688629,-96.2977663,DUTCHER
4,35.5561773,-96.2490164,"CROMWELL, UNION VALLEY"
1A,35.4034069,-96.294148,SENORA
5-A,35.342513,-96.11131,BOOCH
1,35.61578,-96.5321203,LAYTON
2,35.3816005,-96.2900209,WEWOKA
1,35.4924348,-96.244762,"CROMWELL, HUNTON, VIOLA"
4,35.3998213,-96.3204642,GILCREASE
1,35.55795,-96.2605,GILCREASE
1,35.3366807,-96.1877876,BOOCH
2,35.6227013,-96.4922197,DUTCHER
5,35.3296646,-96.0380726,WILCOX
1,35.342789,-96.3991187,GILCREASE
3-A,35.4829125,-96.1372535,DUTCHER
1,35.2952596,-96.0850193,BOOCH
1,35.5642665,-96.2655489,BARTLESVILLE
2,35.5048527,-96.267671,CROMWELL
E-2,35.637926,-96.3461253,CROMWELL
1,35.3527818,-96.4155093,BOOCH
6,35.4761666,-96.4380491,WILCOX
2-18,35.3351592,-96.0851256,"CROMWELL, GILCREASE, JEFFERSON, UNION VALLEY  "
2-A,35.3491512,-96.4177308,MISENER
1-A,35.3381871,-96.3760678,"CROMWELL, GILCREASE "
B-2,35.4776194,-96.1879215,SENORA 
1,35.5197718,-96.3514252,CROMWELL
5,35.3073922,-96.3505356,EARLSBORO
24-8,35.3251307,-96.0883759,CROMWELL
2-C,35.3038166,-96.4119992,SENORA 
1,35.4993306,-96.6061392,"2ND WILCOX, MCLISH, OIL CREEK"
4,35.533938,-96.25871,"BOOCH, DUTCHER"
13,35.4740822,-96.3049212,GILCREASE
7,35.3108262,-96.278427,CROMWELL
5,35.4553621,-96.4331104,"CROMWELL, HUNTON"
2,35.5304167,-96.15456,WILCOX
1,35.4617883,-96.4221487,HUNTON
1,35.6289553,-96.5420638,PRUE
1,35.5392437,-96.1750923,BARTLESVILLE
5-20,35.409113,-96.3802458,ARBUCKLE
1-23,35.589075,-96.5334087,DUTCHER
31-1,35.4655621,-96.4022427,GILCREASE
3,35.5246708,-96.1528477,BARTLESVILLE
23-1,35.3276607,-96.4287748,CROMWELL
1-C,35.4991043,-96.254393,UNION VALLEY
1,35.5763535,-96.5355051,RED FORK
2-A,35.5156458,-96.1617361,GILCREASE
1,35.4704128,-96.2982607,GILCREASE
10,35.3704256,-96.0904944,WILCOX
1,35.6197144,-96.3019712,BARTLESVILLE
1,35.4767461,-96.4618091,"PRUE, RED FORK"
2,35.6305267,-96.2910811,BARTLESVILLE
6,35.3450523,-96.3983737,EARLSBORO
2,35.3399432,-96.4287927,"CROMWELL, UNION VALLEY"
16,35.3667824,-96.081695,WILCOX
2,35.4152533,-96.2802823,SENORA 
1,35.4901888,-96.1334182,BARTLESVILLE
2,35.3000441,-96.4393654,SENORA
1,35.4689217,-96.1568916,ARBUCKLE LIME
11-11I,35.5247806,-96.2210949,GILCREASE
7,35.6175182,-96.5070975,DUTCHER
9,35.6348398,-96.5048014,PRUE
1-9,35.6235152,-96.5733388,DUTCHER
2,35.519445,-96.2853,GILCREASE
1A,35.625915,-96.5844593,TONKAWA
1-15,35.5143277,-96.3456803,"BARTLESVILLE, CROMWEL"
 2-12,35.524745,-96.2057,GILCREASE
1,35.3614204,-96.1392017,CROMWELL
1-7,35.6196358,-96.2975304,ARBUCKLE
6,35.527104,-96.20829,GILCREASE
2,35.6144039,-96.5222545,DUTCHER
1-23,35.3324164,-96.1127258,"CROMWELL, GILCREASE, UNION VALLEY"
3,35.374047,-96.1070948,SENORA
3,35.3280107,-96.2773401,GILCREASE
1,35.5102541,-96.2101005,GILCREASE
1-36,35.4662741,-96.2056612,WILCOX
7,35.515819,-96.28308,GILCREASE
3B,35.4176504,-96.0889863,JEFFERSON
2-36,35.4649276,-96.2034423,GILCREASE
4,35.4115201,-96.2873614,BOOCH
1,35.5376806,-96.5704739,2ND WILCOX
1,35.4421027,-96.4324103,"1ST AND 2ND WILCOX, TULIP CREEK, MCLISH"
1,35.5361212,-96.4264969,ARBUCKLE
1,35.5541865,-96.6077752,ARBUCKLE
1,35.3366408,-96.1866813,RED FORK
1-6,35.4542027,-96.2888471,WILCOX
1-22,35.32003,-96.13508,BARTLESVILLE
2,35.3545524,-96.397873,GILCREASE
1,35.302943,-96.04316,CROMWELL
1,35.4211915,-96.6097117," 2ND WILCOX, ARBUCKLE"
1,35.4068146,-96.1039109,CROMWELL
1,35.4246705,-96.1482411,ARBUCKLE
1,35.6429876,-97.5546089,ARBUCKLE
1-35,35.4778171,-96.3340006,ARBUCKLE
1-5,35.3637391,-96.370751,"ARBUCKLE, WILCOX "
11,35.4413517,-96.4959152,CROMWELL
1-30,35.4921573,-96.2829676,"MCLISH, TULIP CREEK "
10-2,35.61533,-96.24275,"ARBUCKLE, GILCREASE, WILCOX"
1-27,35.3920009,-96.2453487,ARBUCKLE
26-1,35.4895,-96.10992,"CROMWELL, DUTCHER, WILCOX"
1-14,35.5212127,-96.5300161,HUNTON
2-A,35.5490897,-96.0902272,DUTCHER
1,35.3797945,-96.3049313,"1ST AND 2ND WILCOX, VIOLA"
35-11C,35.383847,-96.327834,"ARBUCKLE, WILCOX "
1-6,35.5381165,-96.3945769,ARBUCKLE
2-13,35.42497,-96.20386,BOOCH
3-22,35.32506,-96.12839,"THURMAN, BARTLESVILLE"
2-A,35.42322,-96.12839,"ARBUCKLE, DOLOMITE, OIL CREEK "
1,35.5414774,-96.3557283,LAYTON
3,35.322693,-96.40162,SENORA
2,35.527811,-97.1510083,HOOVER
1-20,35.6679828,-97.3346778,OIL CREEK
4,35.4084346,-97.5049864,"COUNCIL GROVE, HOXEY"
1,35.41375,-97.50451,CLEVELAND
12,35.4433439,-97.4605648,SIMPSON
D-2,35.4685264,-97.4979167,ARBUCKLE
4-3,35.4009672,-97.488899,WILCOX
1,35.7191666,-97.2945401,ARBUCKLE
1-A,35.582762,-97.54405,ARBUCKLE
1,35.6406925,-97.2243743,CARMICHAEL
2-T15,35.5019397,-97.2691753,MISENER
1-T21,35.5021039,-97.2594244,MISENER
20,35.3898767,-97.6339329,PRUE
26,35.3925769,-97.6350652,PRUE
32-2,35.3901257,-97.6439557,PRUE
9,35.3831697,-97.6438676,PRUE
28,35.3969593,-97.6291408,"PRUE, RED FORK"
3-T17,35.4939971,-97.2642101,MISENER
4-17,35.6840449,-97.5348563,SIMPSON 
2-15,35.6847292,-97.499169,BARTLESVILLE
29,35.3961882,-97.6328623,RED FORK
31,35.3934152,-97.6251369,"PRUE, RED FORK"
3,35.4025609,-97.6171922,PRUE 
20,35.3860647,-97.6168723,SKINNER
9,35.4050067,-97.5993727,PRUE
22,35.3861123,-97.6099281,SKINNER
6,35.4050072,-97.6001109,PRUE
23-2,35.6765333,-97.4890571,BARTLESVILLE
1-14,35.4324664,-97.1655254,WILCOX
15,35.408504,-97.59367,PRUE
17,35.408504,-97.58481,PRUE
33,35.41952,-97.582425,PRUE
3-21,35.4955554,-97.4091059,RED FORK
1-5,35.4585461,-97.2139489,HUNTON
22,35.41529,-97.58437,PRUE
26,35.4111433,-97.5803674,PRUE
23-3,35.6716187,-97.4833589,BARTLESVILLE
1-21,35.5012799,-97.4081682,RED FORK
32,35.393093,-97.58481,SKINNER
19,35.410317,-97.59367,PRUE
24,35.386746,-97.599877,SKINNER
29,35.3878691,-97.5998746,SKINNER
30,35.4194501,-97.5821059,PRUE
1-20,35.4945077,-97.4247077,RED FORK
37,35.4194794,-97.5819084,PRUE
1-20,35.49501,-97.42967,RED FORK
28,35.41216,-97.57627,"PRUE, SKINNER"
1,35.6711933,-97.4969139,BARTLESVILLE
2,35.4039907,-97.3428225,PENN UNCONFORMITY
1-19,35.4066937,-97.3508005,PENN UNCONFORMITY
9C-3,35.4422582,-97.5242201,PRUE
8B-4,35.4441956,-97.5372555,PRUE
1-8,35.4455118,-97.5346115,PRUE
1-8,35.4454714,-97.5346107,PRUE
18A-3,35.4272318,-97.5487139,PRUE
2,35.6793212,-97.1954186," 2ND WILCOX, ARBUCKLE"
7D-4,35.4272319,-97.5486636,PRUE
8C-4,35.4439486,-97.5371545,PRUE
8C-3,35.443496,-97.53771,PRUE
17B-3,35.42678,-97.5396384,PRUE
1-9,35.443398,-97.5263224,PRUE
1-19,35.4958525,-97.442455,RED FORK
17B-4,35.4265198,-97.5396848,PRUE
18A-4,35.427232,-97.5486132,PRUE
16 B-4,35.4255613,-97.5264182,CISCO
6-22,35.5019905,-97.4026036,RED FORK
10-20,35.4990489,-97.42986,RED FORK
3,35.7216895,-97.289218,2ND WILCOX
41,35.4104055,-97.5936155,PRUE
12,35.6503116,-97.5546795,2ND WILCOX
44,35.4106333,-97.5800824,PRUE
47,35.414864,-97.5842324,PRUE
49,35.4080296,-97.5984771,PRUE
53,35.4117477,-97.5799659,PRUE
10-3,35.5279323,-97.4124893,RED FORK
1,35.7150859,-97.42436,HUNTON
1,35.4037574,-97.4387181,"ARBUCKLE, SIMPSON, VIOLA  "
4-5,35.5494477,-97.6419828,HOOVER
1,35.4043747,-97.4385194," ARBUCKLE, REAGAN, SIMPSON, VIOLA "
1,35.7177463,-97.1771221,"1ST AND 2ND WILCOX, ARBUCKLE, REAGAN"
1,35.4994194,-97.1466436,"PENN, PERMIAN"
1,35.4331158,-97.4515996," ARBUCKLE, REAGAN, SIMPSON, VIOLA "
1,35.4040172,-97.4385175,"ARBUCKLE, REAGAN, SIMPSON, VIOLA"
7,35.4138168,-97.4864064,ARBUCKLE
1,35.5109795,-97.1458255,"ARBUCKLE, HUNTON, WILCOX"
1,35.7091797,-97.6361921,"VIOLA, WILCOX"
1-20 SWD,35.4960851,-97.6403064,ARBUCKLE
2-17,35.5213275,-97.6385643,ARBUCKLE
1,35.4539276,-97.5021114,CLEVELAND
1,35.6533843,-97.2476749,ARBUCKLE
17-21,35.3823848,-97.4553101,WILCOX
1,35.4402955,-97.4933097,ARBUCKLE
17-22,35.3819232,-97.4528331,WILCOX
C-2,35.3889729,-97.4800871,"PRUE, WILCOX"
4-1,35.399859,-97.489233,WILCOX
3-4,35.4016678,-97.4911696,WILCOX
2,35.502203,-97.4877239,"ARBUCKLE, SIMPSON"
1,35.4389628,-97.5052593,ARBUCKLE
1,35.45315,-97.48967,ARBUCKLE
1,35.4952252,-97.5088622,CLEVELAND
2,35.4868355,-97.5090648,CLEVELAND
1,35.474188,-97.49575,"HOOVER, TONKAWA"
1,35.4707442,-97.4832827,OSWEGO
1,35.4977776,-97.6154186,OSWEGO
3,35.6043396,-97.5358108,OSWEGO
1,35.5213197,-97.4138804,CLEVELAND
1,35.4180998,-97.5047159,CLEVELAND
2,35.40876,-97.50464,CLEVELAND
1,35.4084597,-97.4971292,CLEVELAND
1-1,35.46048,-97.47338,ARBUCKLE
6,35.46048,-97.47338,ARBUCKLE
299,35.6874921,-97.6225858,TONKAWA
1,35.3876238,-95.9778401,THURMAN
31,35.7506111,-96.1898056," BARTLESVILLE, BOOCH, DUTCHER"
1,35.8086944,-95.8521111,DUTCHER
5,35.7377786,-95.9558907,BARTLESVILLE
4A,35.4758738,-95.9053425,BOOCH
791,35.5284813,-96.0778538,DUTCHER
4,35.6552669,-95.9772574,"BARTLESVILLE, BOOCH, DUTCHER"
1,35.7112734,-95.7780809,BOOCH
2,35.7166873,-95.8662052,DUTCHER
16-D,35.7093422,-96.0534506,"BOOCH, DUTCHER"
2-A,35.7084106,-95.7538482,BARTLESVILLE
7,35.793944,-96.08955,"RED FORK, BARTLESVILLE"
6,35.7412078,-96.1782983,DUTCHER
2,35.76321,-97.14298,"BARTLESVILLE, BOOCH"
5D,35.7678204,-95.995012,SENORA
8,35.8143522,-96.0935745,BARTLESVILLE
8,35.8310983,-96.1152831,BARTLESVILLE
I-1,35.819708,-96.0294425,DUTCHER
I-2,35.8196776,-96.0204782,DUTCHER
1,35.8369679,-96.0276669,ARBUCKLE
16,35.4741021,-95.9010132,BOOCH
4,35.79572,-95.98797,RED FORK
2,35.3867233,-96.0640195,DUTCHER
1,35.566653,-95.8246012,GLENN
1,35.4283169,-96.050801,CALVIN
12,35.471352,-95.9010228,BOOCH
59,35.7268975,-95.8083853,DUTCHER
2,35.6906207,-95.9559966,BARTLESVILLE
10,35.7297508,-95.8110953,BARTLESVILLE
5,35.7233347,-95.7420499,BOOCH
W-6,35.7665672,-95.7970254,DUTCHER
4,35.8171514,-96.0787926,BARTLESVILLE
9-A,35.7365031,-95.8045676,WILCOX
3-A,35.7696646,-95.8077071,SALT WATER BEARING
C-2,35.6408528,-96.0681248,DUTCHER
1,35.4356143,-96.0594493,SENORA
2,35.4656159,-96.0364148,BOOCH
1A,35.8082336,-96.1052978,GLENN
1,35.6818784,-95.9387317,BARTLESVILLE
15,35.7153703,-95.7831871,"BOOCH, RED FORK"
1,35.5757531,-95.9206298,BOOCH
4,35.8490707,-95.9839052,WILCOX
1882,35.6832263,-96.0775417,DUTCHER
3A,35.475614,-95.9117,BOOCH
1952,35.6822981,-96.0704852,DUTCHER
1,35.834022,-95.97866,"BARTLESVILLE, RED FORK"
1911,35.6823517,-96.0775791,DUTCHER
1874,35.68487,-96.07246,DUTCHER
1872,35.6859159,-96.0732376,DUTCHER
2,35.844128,-95.9924953,BARTLESVILLE
1A,35.4157941,-96.0862136,CROMWELL
1934-W,35.6759737,-96.0766432,DUTCHER
1915,35.6766441,-96.0798417,DUTCHER
1-22,35.6740408,-96.1226646,"BOOCH, DUTCHER"
SW-1,35.404016,-96.01252,SENORA 
1,35.7792222,-95.8579722,DUTCHER
1,35.7676812,-95.8924121,SENORA 
1 SWD,35.464751,-96.03137,BOOCH
3,35.7829712,-96.1151606,BARTLESVILLE
1,35.5926668,-95.935996,DUTCHER
3,35.5392131,-95.856556,BARTLESVILLE
3,35.8375921,-95.9852286,DUTCHER
4,35.5610364,-96.0816752,BOOCH
1,35.5574543,-96.0704938,CROMWELL
1,35.7630109,-95.9003698,DUTCHER
2,35.5099137,-95.9712869,BOOCH
1-9,35.79765,-95.8216268,BARTLESVILLE
2,35.4337566,-96.050778,BARTLESVILLE
1,35.5369434,-95.8652744,BARTLESVILLE
D-1,35.580125,-95.9338817,DUTCHER
1,35.7190351,-95.8646481,DUTCHER
1,35.5977833,-95.8694843,DUTCHER
1,35.7426749,-96.0567217,ARBUCKLE
2,35.677567,-96.12909,WILCOX
3-A,35.7173308,-95.77003,BOOCH
1,35.7152186,-95.76929,BOOCH
2,35.730245,-95.8645004,DUTCHER
1,35.8111393,-95.9627814,BARTLESVILLE
2,35.4539443,-96.084045,SENORA 
3,35.7668227,-95.964907,BARTLESVILLE
1,35.5646778,-96.0882033,BARTLESVILLE
12W,35.6363523,-96.0521814,"CROMWELL, DUTCHER"
1,35.5758738,-95.9700427,BOOCH
1,35.5717545,-95.9550125,HARTSHORNE
6,35.6647976,-95.8309023,BOOCH
1,35.6286887,-95.8378438,BOOCH
21,35.581756,-96.02051,DUTCHER
3D,35.5551949,-95.8240579,BOOCH
1-34,35.8132364,-95.9175716,DUTCHER
12,35.7209004,-95.8610622,DUTCHER
1-A,35.7428713,-95.7982561,"CROMWELL, DUTCHER, WILCOX"
6-27,35.7413016,-95.919315,BOOCH
1,35.6482408,-95.838849,RED FORK
I-1,35.8178381,-96.0272777,DUTCHER
1,35.708959,-96.1092831,WILCOX
6-21,35.7655729,-95.8274314,DUTCHER
3,35.5817897,-96.0848011,BOOCH
3,35.58198,-96.08521,BOOCH
1,35.7460859,-96.0583751,DUTCHER
1-27,35.7458441,-95.9164861,BOOCH
12,35.7873164,-96.1177453,BARTLESVILLE
3A,35.5613611,-95.8012271,BOOCH
2,35.5670491,-95.8001354,BARTLESVILLE
1W,35.75829,-95.864099,DUTCHER
2,35.7320098,-96.1603876,DUTCHER
3-27,35.7444918,-95.914265,BOOCH
3,35.6204985,-95.8385525,SENORA 
23,35.7099915,-96.0902124,WILCOX
9,35.6264312,-95.8372094,SENORA
4,35.7285724,-96.1201759,BARTLESVILLE
9,35.5293902,-95.9301349,DUTCHER
1-5,35.5367703,-95.96034,BARTLESVILLE
6,35.6983593,-95.9549396,DUTCHER
4,35.6774967,-96.1260987,WILCOX
6,35.6437065,-95.8422921,BOOCH
8,35.6391784,-95.8456168,BARTLESVILLE
19,35.6434334,-95.8422363,SENORA 
1,35.5485101,-95.9126075,BOOCH
1,35.4103388,-96.0823164,BOOCH
6,35.8395508,-95.9876322,DUTCHER
3-B,35.6233683,-95.9226059,DUTCHER
1,35.6177156,-95.8872621,DUTCHER
1,35.6795805,-95.8717443,BARTLESVILLE
10,35.7413422,-95.9577596,BARTLESVILLE
PF-6,35.6996996,-96.0006338,DUTCHER
6-1,35.8045167,-95.8647911,BARTLESVILLE
2,35.7179924,-96.0361585,DUTCHER
PG#4,71.4388481,-192.0767663,DUTCHER
PG-6,35.7179809,-96.0406084,DUTCHER
7,35.7194122,-96.0411622,DUTCHER
621W,35.5427694,-96.0799749,DUTCHER
641W,35.5386211,-96.0783907,DUTCHER 
1,36.2900959,-96.4679832,WILCOX
785W,35.5313748,-96.0770857,DUTCHER
3-3,35.4557197,-96.0234687,DUTCHER
2-S,35.783606,-95.950551,BARTLESVILLE
6,35.7034737,-95.8330547,"BARTLESVILLE, BOOCH"
2-B,35.6624184,-95.7945383,BOOCH
1-A,35.5316535,-95.9691467,BOOCH
D-2,35.7833093,-96.0273884,DUTCHER
36-2,35.8244251,-95.8831187,BARTLESVILLE
5X,35.7589927,-96.1341142,TANEHA
5A,35.6771604,-95.8225791,BOOCH
6,35.7841841,-95.8327522,RED FORK
2,35.5353092,-95.9291868,DUTCHER
7,35.7863514,-95.8316326,RED FORK
I-4,35.8239316,-96.0283779,DUTCHER
I-6,35.8250728,-96.0205024,DUTCHER
2,35.4647507,-96.0291512,"BOOCH, DUTCHER, UNKNOWN FORMATION"
2A,35.6847886,-95.9785259,DUTCHER
1-21,35.8486887,-96.154695,BARTLESVILLE
6A,35.3880599,-96.0448305,BARTLESVILLE
1-34,35.7392424,-95.9226599,BARTLESVILLE
1-7,35.61449,-96.1785,DUTCHER
1,35.6853567,-96.1889647,DUTCHER
7,35.6853524,-96.1911861,DUTCHER
6,35.6889787,-96.1911941,DUTCHER
#1-9,35.683384,-96.18962,DUTCHER
1-11,35.7096071,-95.9059595,DUTCHER
2-10,35.7014485,-95.9093201,"DUTCHER, UNION VALLEY"
18,35.4898617,-95.8566481,REAGAN
W-1,35.7688979,-95.7884222,DUTCHER
W-9,35.7718711,-95.792107,DUTCHER
W-8,35.7688876,-95.7922984,DUTCHER
W-4,35.7623921,-95.7968409,DUTCHER
W-2,35.7657692,-95.787239,DUTCHER
66,35.8358782,-95.8450102,ARBUCKLE
1,35.6816431,-95.9918352,BARTLESVILLE
2-1,35.7252518,-96.0138705,"BARTLESVILLE, BOOCH"
1-A,35.5831952,-95.8244414,BARTLESVILLE
7-10,35.7087079,-95.9237959,"BARTLESVILLE, DUTCHER, WILCOX"
48,35.7203928,-95.8141543,DUTCHER
18,35.7211933,-95.8156702,WILCOX
16,35.7413601,-95.7982555,WILCOX
1,35.7874336,-96.1621529,BARTLESVILLE
2,35.5583197,-96.047099,BARTLESVILLE
1-8,35.78707,-96.0555463,"BARTLESVILLE, RED FORK"
13,35.7350878,-95.8001529,SALT WATER BEARING
2,35.729715,-95.797688,BARTLESVILLE
5-8F,35.7217072,-95.8411227,DUTCHER
1-30,35.4546,-96.11168,ARBUCKLE
W2,35.4901684,-96.0714091,BOOCH
1-7,35.7042254,-96.185297,RED FORK
5,35.6880689,-96.1814834,DUTCHER
10-1,35.5221281,-96.0200051,ARBUCKLE
5D,0.0,0.0,BOOCH
644,35.5495921,-96.0864213,DUTCHER
3,35.501913,-96.03691,DUTCHER
1-29,36.2689461,-96.6799442,SKINNER
1,36.3652768,-96.6389839,LAYTON
15,36.2332736,-96.4349746,LAYTON
3,36.5040736,-96.7826697,LAYTON
29,36.2797089,-96.4845072,BARTLESVILLE
5,36.4318083,-96.9368134,"MISSISSIPPI, OSWEGO "
30,36.2822643,-96.4760941,CLEVELAND
1,36.1819048,-96.7471115,RED FORK
1A,36.3541545,-96.59254,SALT WATER BEARING
2,36.2361359,-96.4617921,BARTLESVILLE
D-3,36.446322,-96.9367479,LAYTON
2A,36.232477,-96.4537652,"BARTLESVILLE, LAYTON, SKINNER"
34,36.279974,-96.4823017,"BARTLESVILLE, CLEVELAND"
32,36.2785556,-96.4820278,"BARTLESVILLE, CLEVELAND, SKINNER"
46,36.2858933,-96.4738157,SKINNER
43,36.2877194,-96.4760354,"BARTLESVILLE, CLEVELAND"
47,36.2751505,-96.473862,PRUE
48,36.275125,-96.4696235,"PRUE, SKINNER"
5,36.453618,-96.94023,"LAYTON, MISSISSIPPI, SIMPSON"
6,36.4499581,-96.9389104,ARBUCKLE
2,36.2062382,-96.3191458,LAYTON
19A,36.2383107,-96.4364846,LAYTON
16,36.2398446,-96.5049485,PRUE
9,36.2397979,-96.4917236,SKINNER
1A,36.275893,-96.46746,BARTLESVILLE
9,36.2383502,-96.4933207,SKINNER
18,36.286806,-96.48314,CLEVELAND
20,36.2849444,-96.4786944,"BARTLESVILLE, CLEVELAND"
W-23,36.2893844,-96.4783845,"BARTLESVILLE, CLEVELAND, SKINNER"
1,36.2849271,-96.4637982,"BARTLESVILLE, CLEVELAND, SKINNER"
A-1,36.2091728,-96.7202607,CLEVELAND
SWD,36.188293,-96.2924006,BARTLESVILLE
1,36.3050406,-96.7295843,DALLAS SAND
5,36.1905915,-96.663885,BARTLESVILLE
WS-2,36.1657709,-96.7228822,LAYTON
25,36.1689452,-96.5648695,SKINNER
1,36.1914882,-96.5448018,RED FORK
3,36.2011568,-96.3084587,LAYTON
3 SWD,36.25456,-96.742813,RED FORK
2-A,36.2760186,-96.4971986,LAYTON
2-A,36.2945904,-96.4900096,CLEVELAND
3-A,36.2736726,-96.4815672,BARTLESVILLE
6,36.2732387,-96.4834341,LAYTON
3,36.2342033,-96.4183072,RED FORK
1,36.2274968,-96.4913328,BUZZARD
1SWD,36.2853622,-96.8590241,ARBUCKLE
3,36.2561832,-96.6737298,PENNSYLVANIA
5,36.2253686,-96.5047771,BARTLESVILLE
4-A,36.2345219,-96.516096,BARTLESVILLE
2,36.17847,-96.50832,LOWER SKINNER
1-W,36.1802145,-96.5066752,CLEVELAND
14,36.2558615,-96.4236779,PRUE
3,36.184445,-96.67652,TONKAWA
50,36.2857846,-96.4605771,"BARTLESVILLE, CLEVELAND"
1,36.2851751,-96.5106691,BARTLESVILLE
56,36.2876929,-96.471557,"BARTLESVILLE, CLEVELAND, PRUE, SKINNER"
1,36.2445889,-96.670707,CLEVELAND
20,36.2893294,-96.465,"BARTLESVILLE, CLEVELAND, PRUE, RED FORK, SKINNER"
2,36.2799056,-96.7964441,RED FORK
4,36.3670016,-96.5596284,BARTLESVILLE
1,36.1676025,-96.4092565,ARBUCKLE
4,0.0,0.0,"CLEVELAND, RED FORK"
2,36.2630581,-96.4102936,BURGESS
12,36.2362235,-96.4872333,SKINNER
15,36.1998473,-96.3992958,ARBUCKLE
2,36.2913641,-96.5072771,BARTLESVILLE
1,36.2497997,-96.5162478,1ST WILCOX 
4,36.2630809,-96.4282057,LAYTON
C-1,36.2525099,-96.4927774,ARBUCKLE
4A,36.2416891,-96.5116275,ARBUCKLE DOLOMITE
1,36.280711,-96.4940538,CLEVELAND
11,36.2452498,-96.4965552,SKINNER
1,36.2240588,-96.6830921,RED FORK
1,36.2736079,-96.4688862,BARTLESVILLE
5-A,36.2833897,-96.6595102,SKINNER
50,36.2780006,-96.4727813,"BIG LIME, LAYTON, PRUE, SKINNER"
36,36.2810906,-96.474986,BARTLESVILLE
36,36.2768816,-96.4849867,"PINK, SKINNER"
B25,36.2435513,-96.4938662,"BASAL, SKINNER "
39,36.2805083,-96.4741113,LAYTON
38,36.2785975,-96.4761674,LAYTON
1-4,36.2378064,-96.5539355,CLEVELAND
1-A,36.2767229,-96.4571157,CLEVELAND
SWD-1,36.2204408,-96.6800799,PENNSYLVANIA
1-C,36.2395998,-96.4360731,"ARBUCKLE, MISSISSIPPI "
18,36.2416598,-96.5032741,MISENER
1,36.229145,-96.5808368,MISSISSIPPI
B-1,36.2597024,-96.5153208,RED FORK
1-B,36.2443937,-96.5049526,MISENER
1,36.2222045,-96.6960541,RED FORK
3,36.248574,-96.5000393,SKINNER
2,36.4310112,-96.8054415,TONKAWA
5,36.2314621,-96.6116133,MISSISSIPPI
1,36.536967,-96.7782198,SKINNER
10-1,36.2037406,-96.5515253,SKINNER
2,36.240045,-96.696042,SKINNER
12A,36.2182243,-96.5540037,ARBUCKLE
23,36.2302181,-96.4310313,LAYTON
A-1,36.257866,-96.51451,REDFORK
1,36.2452939,-96.781571,BARTLESVILLE
2,36.2314355,-96.6160788,MISSISSIPPI
7,36.2418158,-96.5652189,BARTLESVILLE
2,36.3014118,-96.4995132,BARTLESVILLE
3,36.2470692,-96.4916759,SKINNER
105,36.2073722,-96.5448713,RED FORK
2,36.2368571,-96.6606706,RED FORK
3,36.2145933,-96.5404923,SKINNER
3,36.2255213,-96.5205439,BARTLESVILLE
