event_id,magnitude,mag_type,depth
ismpkansas70086363,1.5,ml,6.26
ismpkansas70086373,1.61,ml,3.79
us10001r89,2.8,ml,5.707
us10001r8t,2.8,ml,6.888
us10001pyf,2.8,ml,8.047
us10001pze,3.6,mwr,4.214
us10001q0l,3.0,ml,7.012
ismpkansas70086443,1.95,ml,5.42
us10001ra4,2.6,ml,3.083
us10001q2d,3.9,mwr,2.588
us10001qax,2.7,ml,5.408
us10001q2s,2.9,ml,5.958
us10001q34,3.7,mwr,0.835
us10001qc0,2.6,ml,5.889
us10001rat,2.5,ml,5.709
ismpkansas70086563,1.93,ml,1.34
us10001q5d,3.5,ml,0.416
us10001q92,3.0,ml,5.0
us10001qe6,2.6,ml,6.744
us10001qfv,2.6,ml,5.0
us10001q5m,3.3,ml,7.408
us10001q7x,2.8,ml,5.0
us10001q7p,2.7,ml,5.0
ismpkansas70086593,2.25,ml,1.36
us10001qcs,2.5,ml,5.0
us10001qf4,2.5,ml,5.554
us10001qck,2.5,ml,5.478
us10001q7k,3.2,ml,5.269
us10001qfj,2.5,ml,4.4
us10001q7r,3.1,ml,5.0
ismpkansas70086678,1.8,ml,7.48
us10001qci,2.5,ml,5.0
us10001q97,3.7,mwr,5.89
us10001q9f,3.2,mb_lg,5.0
ismpkansas70087103,1.89,ml,3.85
ismpkansas70087108,2.09,ml,4.93
ismpkansas70086698,2.24,ml,1.52
ismpkansas70086703,1.57,ml,7.74
ismpkansas70087113,2.3,ml,7.64
ismpkansas70086718,1.83,ml,1.61
ismpkansas70086728,2.1,ml,3.03
ismpkansas70086738,1.79,ml,6.16
us10001qdg,4.0,ml,6.513
us10001qe7,3.5,mb_lg,6.795
us10001rc0,2.6,ml,4.477
ismpkansas70086778,1.85,ml,5.07
ismpkansas70086803,1.73,ml,5.16
us10001qig,3.0,ml,4.766
us10001qii,3.2,ml,4.545
us10001qil,3.2,ml,6.728
us10001qim,3.4,mwr,5.234
us10001qqw,2.5,ml,5.653
us10001qjf,2.3,mb_lg,5.0
ismpkansas70086858,1.67,ml,3.53
us10001qje,3.5,ml,5.567
ismpkansas70086903,1.85,ml,3.54
us10001qjw,2.6,mb_lg,7.71
us10001qzz,2.3,ml,5.0
nm60006208,1.91,md,3.23
us10001qku,3.1,ml,5.0
us10001qls,2.5,ml,7.228
us10001qm5,2.7,ml,5.789
us10001qnb,2.5,ml,4.875
us10001qn8,2.5,ml,6.206
us10001qnr,3.2,ml,5.181
us10001qpz,2.5,ml,5.905
ismpkansas70087183,2.1,ml,4.16
ismpkansas70087208,1.91,ml,9.99
us10001rck,2.8,ml,5.02
us10001qt0,2.7,ml,5.165
us10001r1h,2.4,ml,5.965
us10001r1r,2.1,ml,5.468
us10001qu7,2.8,ml,6.04
us10001qvg,2.6,ml,5.693
ismpkansas70087268,1.71,ml,7.91
ismpkansas70087323,1.63,ml,7.67
us10001qwk,2.7,ml,4.897
us10001qve,2.7,mb_lg,8.26
ismpkansas70087383,1.65,ml,3.83
us10001qz9,2.6,ml,6.404
ismpkansas70087413,1.79,ml,7.27
ismpkansas70087418,2.32,ml,7.44
ismpkansas70087493,2.0,ml,3.67
us10001r1p,3.2,ml,6.514
us10001s1c,2.6,ml,5.371
ismpkansas70087533,1.77,ml,4.96
us10001r8a,2.7,ml,5.0
us10001s1k,2.5,ml,5.145
us10001r3m,2.6,ml,3.359
ismpkansas70087593,1.92,ml,7.87
us10001s1n,2.5,ml,5.0
ismpkansas70087638,2.49,ml,5.2
us10001s23,2.7,ml,4.53
us10001s2h,2.5,ml,4.986
us10001s2q,2.5,ml,6.868
ismpkansas70087678,1.5,ml,1.66
us10001r54,3.0,ml,5.212
us10001rue,2.1,mb_lg,5.0
us10001r7f,2.8,ml,5.484
us10001r8i,2.7,ml,5.0
us10001rch,2.5,ml,4.355
us10001raa,2.7,ml,5.0
us10001r91,3.3,ml,4.778
ismpkansas70087773,2.08,ml,7.52
us10001rb6,3.1,mb_lg,7.48
us10001rbx,2.9,ml,7.03
us10001rux,2.3,mb_lg,5.0
us10001s47,2.5,ml,5.602
ismpkansas70087808,1.71,ml,5.0
ismpkansas70087818,1.56,ml,5.47
us10001s4r,2.8,ml,6.343
us10001s4v,2.7,ml,5.333
us10001rfw,3.1,ml,6.477
us10001rg3,2.9,ml,5.0
ismpkansas70087968,1.77,ml,5.14
us10001rg9,3.4,ml,8.74
us10001rge,3.1,ml,7.081
us10001s54,2.6,ml,6.326
us10001ri7,2.6,ml,6.038
us10001rkq,2.9,ml,6.677
us10001rlh,2.9,ml,6.316
us10001rlv,2.9,ml,6.034
us10001rnc,2.8,ml,3.618
us10001siq,2.6,ml,5.0
ismpkansas70088103,1.52,ml,7.34
us10001rq2,2.5,ml,5.172
us10001si4,2.6,ml,0.798
us10001rqh,2.6,ml,4.84
us10001rqm,3.0,ml,6.7
us10001sht,2.5,ml,3.826
us10001sh9,2.6,ml,5.0
us10001sbq,2.6,ml,6.448
us10001sew,2.5,ml,5.0
us10001sbs,2.7,ml,5.57
us10001sen,2.5,ml,4.794
us10001sfi,2.5,ml,6.546
ismpkansas70088448,1.98,ml,7.83
us10001sc6,2.5,ml,5.232
us10001rvq,2.3,mb_lg,5.0
us10001rxp,2.3,ml,5.0
us10001scc,2.7,ml,6.703
ismpkansas70088483,1.77,ml,7.37
us10001sck,2.7,ml,5.0
ismpkansas70088523,1.61,ml,3.0
us10001scr,2.6,ml,5.539
us10001rxs,3.1,ml,5.499
us10001rxt,3.0,ml,5.147
us10001te4,2.6,ml,4.705
us10001tkl,2.6,ml,4.572
us10001tcf,2.7,ml,5.0
us10001t41,2.5,ml,5.692
us10001s1b,3.0,ml,5.0
us10001s6g,2.5,ml,5.213
us10001s5f,2.6,ml,6.399
us10001s4h,2.8,ml,5.295
us10001s52,2.2,ml,5.582
us10001s51,2.5,ml,4.499
ismpkansas70088673,1.9,ml,3.28
us10001sdv,2.7,ml,6.239
ismpkansas70088678,1.99,ml,4.12
us10001ska,2.5,ml,3.55
us10001tm3,2.5,ml,4.057
us10001s8l,3.0,ml,6.37
us10001tb7,2.6,ml,4.593
us10001ta7,2.5,ml,5.0
us10001ta9,2.7,ml,5.0
us10001scn,3.0,ml,2.554
ismpkansas70088883,2.24,ml,3.84
us10001scb,3.4,ml,2.713
ismpkansas70088898,1.77,ml,8.92
us10001sei,3.0,ml,2.634
us10001t9t,2.5,ml,5.0
ismpkansas70089033,1.77,ml,4.05
us10001t47,2.6,ml,5.083
us10001sng,2.5,ml,4.27
us10001t4g,2.5,ml,4.577
ismpkansas70089108,1.75,ml,4.26
us10001su0,2.5,ml,4.775
ismpkansas70089128,1.77,ml,4.86
us10001sx4,2.2,ml,5.0
us10001srh,2.6,ml,6.478
us10001svl,3.2,ml,5.459
us10001t4u,2.5,ml,5.0
us10001t9g,3.1,ml,6.13
us10001syx,2.8,ml,5.453
us10001sze,3.1,ml,5.824
ismpkansas70089288,2.05,ml,1.4
us10001szu,3.5,ml,5.301
us10001t09,3.3,ml,4.842
us10001t4t,2.6,ml,1.494
us10001t0l,2.7,ml,5.157
us10001t4b,3.4,ml,5.428
us10001t33,2.7,mb_lg,5.0
ismpkansas70089463,1.57,ml,1.73
ismpkansas70089453,1.63,ml,2.53
ismpkansas70089493,2.07,ml,4.64
ismpkansas70089498,1.82,ml,4.7
ismpkansas70089533,1.61,ml,1.86
us10001te6,2.5,ml,9.031
us10001tdj,2.6,ml,4.692
us10001tg3,3.3,mb_lg,7.67
us10001thb,3.2,mwr,5.599
us10001thn,2.5,mb_lg,5.0
us10001u66,2.3,mb_lg,5.74
ismpkansas70089633,1.68,ml,3.11
ismpkansas70089653,1.74,ml,8.18
ismpkansas70089658,1.51,ml,4.79
us10001u6k,2.2,mb_lg,5.0
ismpkansas70089673,2.28,ml,5.0
us10001tj1,2.9,ml,5.0
ismpkansas70089698,1.87,ml,4.73
ismpkansas70089708,1.69,ml,4.5
ismpkansas70089728,1.81,ml,4.82
us10001u6u,2.6,ml,5.874
ismpkansas70089743,1.82,ml,6.43
us10001tq1,3.3,ml,6.912
ismpkansas70089753,2.44,ml,4.08
us10001tql,3.4,ml,5.977
us10001tu8,2.5,ml,2.333
us10001trl,3.3,mb_lg,5.0
us10001trn,3.4,ml,5.394
us10001tuc,3.0,ml,4.713
us10001trx,3.7,mwr,5.268
us10001tsx,2.9,ml,5.0
us200024tc,2.6,ml,4.983
ismpkansas70089858,1.66,ml,4.45
us200024sq,2.5,ml,6.017
us10001tt7,2.9,ml,6.336
ismpkansas70089928,1.71,ml,4.51
us10001tug,3.2,ml,9.772
us10001tun,2.8,ml,6.579
us10001tuv,3.3,mwr,5.0
ismpkansas70090018,1.53,ml,4.97
us10001tvl,2.5,mb_lg,4.83
us10001tw3,3.4,mwr,6.088
ismpkansas70090083,1.85,ml,2.99
us10001twc,2.8,ml,6.695
us10001twi,3.0,ml,6.828
ismpkansas70090148,1.72,ml,2.71
ismpkansas70090158,1.52,ml,3.86
us10001txk,4.1,mwr,5.047
us10001u7c,3.0,ml,4.48
us10001tz8,2.6,mb_lg,2.37
us10001u7i,2.6,mb_lg,8.07
ismpkansas70090298,1.95,ml,4.43
ismpkansas70090303,1.77,ml,3.94
us10001vez,2.6,ml,7.111
ismpkansas70090313,1.88,ml,2.64
us10001u07,2.7,ml,6.103
us10001vc9,2.7,ml,3.828
ismpkansas70090338,1.58,ml,0.5
us10001vcj,2.5,ml,4.52
ismpkansas70090343,1.81,ml,4.61
us10001u2c,3.1,ml,6.907
us10001u2g,2.7,ml,4.763
ismpkansas70090418,2.18,ml,5.14
ismpkansas70090423,1.78,ml,4.44
us10001v3x,2.5,ml,5.0
ismpkansas70090438,1.63,ml,1.84
ismpkansas70090453,1.96,ml,4.84
ismpkansas70090458,1.79,ml,7.82
us10001u3f,3.2,ml,7.305
us10001u3q,2.7,ml,6.0
ismpkansas70090498,1.63,ml,2.68
ismpkansas70090518,1.6,ml,4.14
us10001u48,2.7,ml,5.0
us10001ud7,2.5,ml,5.861
us10001ucg,2.7,ml,6.556
us10001u5k,2.7,ml,5.511
ismpkansas70090538,1.63,ml,3.0
us10001uc1,2.6,ml,4.52
ismpkansas70090548,1.66,ml,2.59
us10001u7p,2.7,ml,5.0
us10001u8k,3.0,mb_lg,7.41
ismpkansas70090578,1.9,ml,4.52
ismpkansas70090593,1.84,ml,5.93
us10001u9y,2.5,ml,8.667
ismpkansas70090638,1.53,ml,6.02
us10001uai,3.2,ml,8.848
us10001uay,2.5,ml,4.997
ismpkansas70090683,1.51,ml,3.18
us10001uc6,3.9,mwr,5.226
us10001ud4,3.1,ml,6.364
ismpkansas70090708,1.71,ml,4.08
us10001uie,2.8,ml,5.977
ismpkansas70090728,1.67,ml,4.25
us10001v3s,2.8,ml,6.124
us10001v3w,2.5,ml,5.0
us10001v4c,2.9,ml,6.381
us10001v73,2.6,ml,6.993
us10001vf0,2.5,ml,6.34
ismpkansas70090833,2.15,ml,3.01
us10001v9d,2.7,ml,5.808
us10001v9s,3.1,ml,5.734
ismpkansas70090868,2.02,ml,6.31
ismpkansas70090873,1.94,ml,4.51
ismpkansas70090878,1.55,ml,4.77
ismpkansas70090883,1.67,ml,4.9
us10001vcd,2.5,ml,5.29
us10001vc8,2.7,ml,8.152
ismpkansas70090953,1.59,ml,7.26
us10001vf4,2.9,ml,7.802
us10001vfd,3.5,mwr,6.866
us200024un,2.5,ml,5.0
us200024u6,3.3,ml,4.651
ismpkansas70091073,2.08,ml,7.49
us200024v1,3.0,ml,6.822
us2000255q,2.7,ml,6.46
ismpkansas70091138,1.81,ml,6.53
us20002512,2.6,ml,6.882
ismpkansas70091173,1.73,ml,5.35
us200024wv,3.0,ml,2.723
us200024ww,3.2,ml,4.65
us2000254e,2.6,ml,6.682
ismpkansas70091198,1.7,ml,5.66
us200024xj,3.0,ml,4.852
us200024xm,2.8,ml,6.09
ismpkansas70091223,1.98,ml,7.7
nm60006808,2.19,md,0.08
ismpkansas70091253,1.53,ml,4.94
us2000250c,2.5,ml,4.764
us20002501,2.6,ml,3.766
ismpkansas70091348,2.32,ml,4.48
ismpkansas70091358,2.0,ml,7.57
us2000250n,2.7,ml,4.727
ismpkansas70091383,1.66,ml,4.06
ismpkansas70091393,1.57,ml,3.98
us20002525,2.8,ml,6.061
ismpkansas70091463,1.95,ml,2.53
us2000255s,3.1,ml,4.722
us2000255v,4.0,mwr,2.487
ismpkansas70091488,1.96,ml,4.55
us2000257p,2.4,ml,2.853
us200025rv,2.5,ml,5.404
us2000259t,3.0,ml,5.95
us200025bd,2.9,ml,6.204
us200025bg,3.2,ml,5.393
us200025cy,2.6,ml,5.0
us200025g9,2.4,ml,2.9
us200025cr,2.5,ml,5.812
ismpkansas70091833,2.3,ml,2.68
us200025dg,2.5,ml,3.738
ismpkansas70091843,1.96,ml,6.56
ismpkansas70091858,1.88,ml,6.86
ismpkansas70091853,2.34,ml,6.41
us200025f1,3.0,ml,5.0
us200025f7,2.5,ml,5.365
us200025fq,2.5,ml,5.0
us200025fw,2.5,ml,5.0
ismpkansas70091888,1.8,ml,5.13
us200025g0,2.7,ml,6.727
ismpkansas70091903,2.54,ml,6.63
ismpkansas70091898,1.91,ml,6.27
us200025r2,2.5,ml,6.759
ismpkansas70091923,1.96,ml,6.76
ismpkansas70092488,2.08,ml,6.95
ismpkansas70091933,2.39,ml,2.04
us200025l8,2.7,ml,6.188
ismpkansas70091938,1.62,ml,6.71
us200025lc,2.7,ml,6.392
ismpkansas70091993,2.06,ml,2.78
ismpkansas70092018,2.29,ml,7.1
ismpkansas70092038,1.81,ml,5.05
ismpkansas70092063,1.78,ml,5.11
ismpkansas70092083,1.52,ml,6.61
ismpkansas70092123,1.8,ml,5.17
ismpkansas70092543,1.74,ml,5.03
ismpkansas70092108,1.91,ml,5.32
ismpkansas70092128,1.75,ml,4.85
ismpkansas70092133,1.53,ml,5.13
ismpkansas70092153,1.75,ml,5.39
ismpkansas70092178,2.04,ml,5.12
ismpkansas70092188,1.64,ml,4.73
us200025qs,2.5,ml,4.312
us200025zf,2.3,mb_lg,3.43
ismpkansas70092238,1.61,ml,5.39
us200025le,2.3,ml,7.039
us200025m8,2.2,ml,4.483
us200025kg,3.2,ml,5.75
us200025ky,2.5,ml,6.532
us200025mx,2.7,ml,6.661
us200026t5,2.5,ml,4.168
ismpkansas70092643,2.22,ml,7.88
us200025zx,2.2,ml,6.079
us20002600,2.6,ml,5.608
us200026j9,2.9,ml,5.0
us200026kj,2.6,ml,6.67
ismpkansas70092833,1.77,ml,4.78
us200026sm,2.7,ml,5.0
us200026ri,3.1,ml,7.231
ismpkansas70092858,1.63,ml,3.7
ismpkansas70093348,2.27,ml,3.97
us200025vt,3.4,ml,5.518
ismpkansas70092933,2.25,ml,7.09
us200026i9,2.5,ml,7.184
us200026hy,2.7,ml,3.853
us200027d7,2.5,ml,6.692
ismpkansas70092983,1.63,ml,1.34
us200025ww,3.0,ml,5.262
ismpkansas70092998,2.9,ml,7.24
ismpkansas70093028,1.68,ml,7.38
us200025xn,3.2,ml,6.885
ismpkansas70093063,1.83,ml,10.31
us200026hq,2.6,ml,6.564
us200026se,2.9,ml,6.1
us200026hk,2.5,ml,5.927
us200027by,2.6,ml,5.688
us200027bv,2.6,ml,3.055
us200027bz,2.5,ml,5.0
us20002606,3.5,ml,4.45
us2000260u,2.5,ml,3.943
ismpkansas70093123,1.81,ml,6.56
us200026gf,2.5,ml,5.0
us200026gc,2.5,ml,4.971
us2000268v,2.5,ml,6.189
us2000263f,3.3,ml,5.06
us20002642,2.6,ml,4.833
us20002649,2.5,ml,5.243
us2000263w,3.5,ml,9.177
us2000264u,2.8,ml,6.4
us200026f3,2.5,ml,7.727
us200026qr,2.7,ml,4.596
us200026by,2.9,ml,7.735
us200026c3,2.8,ml,6.195
us200026c5,2.3,ml,5.116
us200026em,2.5,ml,15.581
us200026gb,2.8,ml,5.0
us200026qc,2.6,ml,4.837
us200026qh,2.6,ml,4.614
ismpkansas70093603,1.69,ml,4.26
us200026jy,2.3,ml,6.164
us200026l8,2.5,ml,6.578
us200026kt,2.9,ml,6.712
us200026l5,2.7,ml,6.169
us200026zj,2.9,ml,5.0
us200026zn,3.0,ml,6.438
us200026zu,2.8,ml,9.204
us200026s6,2.6,ml,5.0
ismpkansas70093993,1.76,ml,5.04
ismpkansas70094048,2.35,ml,4.79
us200026s8,3.3,ml,6.978
ismpkansas70094093,1.9,ml,4.42
ismpkansas70094113,1.89,ml,5.27
ismpkansas70094128,1.65,ml,4.71
ismpkansas70094143,1.83,ml,6.53
us2000271l,2.6,ml,3.596
us2000271e,2.5,ml,6.173
ismpkansas70094158,2.2,ml,5.47
ismpkansas70094163,2.35,ml,5.5
us200026zi,2.6,ml,4.123
ismpkansas70094263,1.73,ml,4.57
us2000270a,3.5,ml,8.8
us2000272r,2.6,ml,4.251
ismpkansas70094308,2.15,ml,7.39
ismpkansas70094313,1.51,ml,7.2
ismpkansas70094323,1.55,ml,4.68
us2000276r,2.2,mb_lg,3.48
ismpkansas70094403,1.72,ml,6.17
us2000277z,2.9,ml,8.291
us2000278a,3.6,mwr,4.359
us2000278k,3.8,mwr,3.089
us2000278w,3.3,ml,5.134
us200027d0,2.7,ml,4.889
us200027a1,3.1,ml,5.977
us200027bp,2.8,ml,6.955
ismpkansas70094583,2.11,ml,5.57
us200027bl,2.7,mb_lg,5.0
us200027d8,3.4,ml,5.433
ismpkansas70094653,1.55,ml,3.03
us200027g8,2.8,ml,4.284
us200027x3,2.2,mb_lg,7.33
us200028xy,2.5,ml,1.965
us200028xp,2.7,ml,4.815
us200027se,2.5,ml,3.232
us200027sj,2.4,ml,4.367
ismpkansas70094773,1.66,ml,4.46
us200027sn,2.7,ml,4.401
us200027ii,2.9,ml,4.69
ismpkansas70094873,1.76,ml,5.23
ismpkansas70094928,1.54,ml,5.18
us200027xf,2.5,mb_lg,8.06
ismpkansas70094963,2.42,ml,6.0
us200027xr,2.9,ml,5.012
us200027ka,3.4,mwr,5.0
us200027ke,2.9,ml,5.0
us200027y1,2.4,mb_lg,7.52
ismpkansas70095153,1.75,ml,4.34
us200027lp,4.2,mwr,3.16
us200028wl,2.6,ml,3.727
us200027m0,3.5,mwr,5.631
ismpkansas70095223,1.8,ml,6.02
ismpkansas70095258,1.58,ml,6.73
us200028lx,2.6,ml,4.459
ismpkansas70095318,1.6,ml,5.28
ismpkansas70095323,1.91,ml,5.05
us200028nc,2.5,ml,4.124
us200028w0,2.5,ml,3.647
ismpkansas70095393,1.54,ml,4.91
us200027pc,2.6,mb_lg,8.72
ismpkansas70095413,1.69,ml,5.08
us200028us,2.7,ml,3.959
us200027sp,2.3,ml,6.902
ismpkansas70095483,2.1,ml,5.84
ismpkansas70095523,1.85,ml,5.37
us200027s8,3.4,mwr,5.3
us200027z1,2.5,ml,5.0
ismpkansas70095633,2.49,ml,6.01
us2000285e,2.5,ml,5.7
ismpkansas70095688,1.62,ml,4.31
us200027uq,2.7,ml,7.699
ismpkansas70095703,1.82,ml,6.1
us200027uw,2.5,ml,4.67
us200028kb,2.5,ml,5.407
us200028kg,2.7,ml,5.485
ismpkansas70095753,2.05,ml,2.34
us200028k4,2.7,ml,5.0
ismpkansas70095813,2.52,ml,3.02
us20002801,2.1,ml,3.86
us2000286g,2.7,ml,3.322
ismpkansas70095883,1.69,ml,5.85
ismpkansas70095903,1.51,ml,5.33
us2000281n,2.7,ml,6.962
us20002830,2.7,ml,6.561
ismpkansas70096033,1.84,ml,5.37
ismpkansas70096063,1.53,ml,4.34
us2000281r,2.6,ml,3.458
us20002850,2.5,ml,5.559
us2000286f,2.9,ml,5.416
us20002872,2.8,ml,6.923
us20002879,2.8,ml,10.5
ismpkansas70096168,1.84,ml,5.65
us2000288i,2.6,ml,3.192
us200028ee,2.8,ml,5.824
us200028cb,2.5,ml,5.0
ismpkansas70096378,2.02,ml,2.21
us200028c0,2.6,ml,6.116
ismpkansas70096438,2.42,ml,5.91
us200028at,2.7,ml,5.0
us200028bz,2.5,ml,5.978
ismpkansas70096488,2.21,ml,4.66
us200028fi,2.8,mb_lg,5.0
us200028e5,2.5,ml,5.0
us200028er,2.1,ml,5.0
us200028eq,2.9,ml,5.0
us200028f9,3.4,ml,6.4
us200028ng,2.5,ml,5.568
us200028hp,2.6,ml,5.0
us200028hl,2.9,ml,6.45
ismpkansas70096668,2.26,ml,3.0
us200028i7,3.0,ml,7.098
us20002a68,3.4,ml,6.5
us200028ih,3.7,mwr,5.85
nm60098721,1.98,md,1.52
us200028kk,2.5,ml,5.659
ismpkansas70096853,2.4,ml,6.2
ismpkansas70096893,1.89,ml,3.49
us200028zh,2.7,ml,5.822
ismpkansas70096938,1.82,ml,5.89
us200028re,2.7,ml,6.791
us200028rh,2.8,ml,5.424
ismpkansas70097023,1.51,ml,4.2
us200028rl,3.2,mb_lg,3.53
us10002lrq,3.0,ml,5.3
ismpkansas70097048,2.34,ml,5.87
ismpkansas70097053,1.67,ml,5.53
us20002bdx,2.7,ml,5.0
ismpkansas70097093,1.73,ml,3.12
ismpkansas70097123,2.08,ml,6.09
us200028t8,3.0,ml,3.134
us200028tf,3.6,ml,6.588
ismpkansas70097138,1.51,ml,6.45
ismpkansas70097158,1.52,ml,6.21
ismpkansas70097173,1.69,ml,1.27
ismpkansas70097178,1.92,ml,5.01
ismpkansas70097183,1.62,ml,4.75
us2000290f,3.2,ml,5.461
us200029fq,2.7,ml,4.524
us200029g3,2.7,ml,6.169
us200029n9,2.6,ml,8.892
us200029n2,3.4,ml,7.512
us200029l2,3.0,ml,5.015
us200029ay,3.0,ml,4.7
us200029gj,3.0,ml,4.877
ismpkansas70097738,1.73,ml,4.9
us200029gs,2.9,ml,5.0
us200029gt,2.6,ml,6.5
us200029dg,3.1,ml,6.1
us200029ex,3.3,mwr,4.953
us200029yq,2.6,ml,6.806
us200029p6,2.7,ml,5.802
us200029na,2.8,ml,5.538
us200029h9,2.8,ml,5.587
ismpkansas70098258,2.14,ml,5.47
us200029i9,2.9,mb_lg,5.0
us200029nf,2.3,ml,4.9
us200029j4,3.1,ml,6.789
ismpkansas70098353,1.54,ml,5.51
us200029l3,2.5,ml,4.766
ismpkansas70098368,2.28,ml,4.86
ismpkansas70098383,1.87,ml,5.35
ismpkansas70098453,1.5,ml,6.86
us200029xg,2.7,ml,5.0
us200029pp,4.1,mwr,5.279
us200029wb,2.8,ml,5.247
ismpkansas70098498,1.76,ml,4.98
us200029rs,3.0,ml,6.617
us200029rv,2.7,ml,5.0
ismpkansas70098553,1.73,ml,4.94
ismpkansas70098583,1.54,ml,4.77
ismpkansas70098628,1.76,ml,2.9
us200029x2,2.6,ml,7.959
us200029yr,2.5,ml,7.999
ismpkansas70098773,2.46,ml,6.77
ismpkansas70098848,2.03,ml,5.34
us200029zi,3.3,ml,5.673
us20002a7v,2.6,ml,2.03
ismpkansas70098898,1.82,ml,4.96
us20002a09,3.6,mwr,7.74
ismpkansas70098938,2.09,ml,5.77
ismpkansas70098958,1.86,ml,6.53
ismpkansas70098968,1.77,ml,5.65
us20002a14,2.6,ml,5.0
us20002a1y,3.2,ml,5.696
us20002aaw,2.5,mb_lg,5.75
ismpkansas70099088,1.62,ml,6.18
us20002a78,3.1,ml,4.439
us20002a7w,3.8,mwr,5.661
us20002a8v,2.8,ml,5.0
us20002aa7,3.0,ml,8.843
ismpkansas70099393,1.82,ml,6.37
us20002ady,2.7,ml,5.0
us20002ae2,2.7,ml,7.657
us20002aec,2.6,ml,6.036
ismpkansas70099753,2.45,ml,2.24
ismpkansas70099763,2.14,ml,3.5
ismpkansas70099778,1.52,ml,4.71
us20002ak4,2.9,ml,4.512
us20002bdz,2.5,ml,5.89
us20002am1,3.1,ml,4.186
us20002am2,3.8,mwr,4.2
us20002be2,2.5,ml,5.0
us20002b1b,2.9,ml,4.627
us20002be0,2.9,ml,5.0
us20002be5,2.8,ml,4.784
ismpkansas70100223,1.83,ml,4.53
us20002dxx,2.8,ml,5.703
us20002de8,2.8,ml,6.548
us20002b22,2.7,mb_lg,7.24
us20002bxf,3.0,ml,5.007
us20002bxr,2.7,ml,5.376
ismpkansas70100583,1.92,ml,5.45
us20002c8q,2.7,ml,5.0
us20002c8b,2.7,ml,6.277
ismpkansas70100603,2.35,ml,5.14
ismpkansas70100613,1.7,ml,3.01
ismpkansas70100618,1.93,ml,6.16
ismpkansas70100648,1.78,ml,4.76
ismpkansas70100673,1.92,ml,4.04
ismpkansas70100693,1.85,ml,6.12
ismpkansas70100733,1.72,ml,4.27
us20002c04,2.8,ml,5.0
us20002azv,3.2,mb_lg,5.0
us20002b2p,2.5,mb_lg,5.0
us20002byt,2.8,ml,5.0
ismpkansas70100748,2.01,ml,3.42
us20002bwz,2.8,ml,7.983
us20002b2r,2.8,ml,3.534
ismpkansas70100813,1.92,ml,6.18
us20002b32,3.5,ml,4.12
us20002bva,3.0,ml,5.398
us20002bet,2.5,ml,6.763
us20002ber,2.5,ml,5.739
ismpkansas70101033,1.64,ml,4.48
us20002beg,2.8,ml,5.05
us20002b49,2.9,mb_lg,6.92
us20002b4r,3.0,ml,5.377
us20002beu,2.1,mb_lg,5.0
us20002bcg,2.0,ml,8.75
us20002bcz,2.6,ml,5.0
us20002bd7,2.8,ml,5.733
us20002b5h,3.0,ml,2.523
us20002bec,2.5,ml,5.203
us20002be9,2.6,ml,7.175
ismpkansas70101143,1.8,ml,9.1
us20002b6q,2.7,mb_lg,5.0
us20002b70,2.9,ml,6.832
us20002c7v,2.7,ml,6.5
ismpkansas70101183,2.66,ml,2.15
us20002beh,2.8,ml,5.662
us20002bep,2.5,ml,4.202
us20002bes,3.0,ml,5.06
us20002bux,2.8,ml,6.975
us20002bmm,3.2,ml,4.775
ismpkansas70101243,2.03,ml,4.48
ismpkansas70101268,1.83,ml,4.29
ismpkansas70101303,1.64,ml,1.69
us20002bx8,2.5,ml,5.0
us20002bvd,2.7,ml,3.24
us20002bt6,2.7,ml,8.349
ismpkansas70101393,1.99,ml,6.99
us20002bv1,2.5,ml,11.172
us20002bv0,2.7,ml,7.033
us20002bxk,2.6,ml,5.104
ismpkansas70101413,1.93,ml,4.87
us20002c88,2.6,ml,6.7
us20002c8e,2.5,ml,5.6
ismpkansas70101433,1.87,ml,2.75
ismpkansas70101438,1.88,ml,4.04
us20002c2f,2.9,ml,6.396
us20002cbs,2.6,ml,4.561
ismpkansas70101493,2.45,ml,3.47
ismpkansas70101498,1.91,ml,1.89
ismpkansas70101508,2.49,ml,3.89
us20002c6q,2.5,ml,6.81
us20002c72,3.0,mb_lg,3.37
us20002c6w,3.1,ml,6.744
ismpkansas70101543,1.79,ml,6.18
us20002c76,3.2,mb_lg,7.29
us20002c7d,3.4,ml,3.747
ismpkansas70101588,1.58,ml,2.69
us20002c7l,2.7,ml,6.34
us20002mqw,3.1,ml,4.9
ismpkansas70101598,1.56,ml,6.59
ismpkansas70101603,2.08,ml,3.97
ismpkansas70101608,1.56,ml,4.43
ismpkansas70101618,1.78,ml,3.55
ismpkansas70101698,1.72,ml,5.56
us20002c7x,3.5,ml,3.276
us20002c8a,2.6,ml,5.0
ismpkansas70101643,2.36,ml,4.94
us20002c8l,2.7,mb_lg,4.79
us20002cbh,2.4,ml,3.8
ismpkansas70101663,2.04,ml,4.42
us20002cbj,3.1,ml,1.137
ismpkansas70101678,1.62,ml,4.63
ismpkansas70101713,2.44,ml,5.93
us20002diu,2.6,ml,6.879
us20002dhq,3.0,ml,3.332
ismpkansas70101738,2.04,ml,3.58
us20002did,2.6,ml,4.084
us20002d8n,3.0,ml,4.28
us20002di5,2.5,ml,3.328
ismpkansas70101748,2.46,ml,6.0
ismpkansas70101753,2.24,ml,6.19
ismpkansas70101768,2.61,ml,5.59
